Time [s],Rank 1,Rank 0
0.983083473,,0.672318671545617
0.985693179,0.672318671545617,
0.997031216,,0.671283532829972
1.000401141,0.671283532829972,
1.012517982,0.670254074387638,
1.013481792,,0.670254074387638
1.024437937,,0.669230180607925
1.027264241,0.669230180607925,
1.038486412,,0.668211740173346
1.040449885,0.668211740173346,
1.051064943,,0.667198645834562
1.056179972,0.667198645834562,
1.064935318,,0.666190794200449
1.067357949,0.666190794200449,
1.079345973,0.665188085542051,
1.080468622,,0.665188085542051
1.094233564,,0.66419042360932
1.096519867,0.66419042360932,
1.106420854,,0.663197715459609
1.107862664,0.663197715459609,
1.116820097,,0.662209871297019
1.128245743,,0.662209871297019
1.130218248,0.662209871297019,
1.141823845,,0.661226868788874
1.143624851,0.661226868788874,
1.155330424,0.659761294181785,
1.157026899,,0.659761294181785
1.168795304,,0.658789750254808
1.172155935,0.658789750254808,
1.18520258,,0.65782271250945
1.188255162,0.65782271250945,
1.199569364,0.656860102206429,
1.201196013,,0.656860102206429
1.215158897,0.655901844725707,
1.215798283,,0.655901844725707
1.228450694,,0.654947868437962
1.23150812,0.654947868437962,
1.244560415,,0.653998104233355
1.24585958,0.653998104233355,
1.26224623,0.65305248526336,
1.271756241,,0.65305248526336
1.273280616,0.65305248526336,
1.288156825,0.652111142163382,
1.292845085,,0.652111142163382
1.307799929,0.650707870901914,
1.310472641,,0.650707870901914
1.322620811,,0.649776264386349
1.324222471,0.649776264386349,
1.338645436,,0.648848528057798
1.340221378,0.648848528057798,
1.358042044,,0.647924604477808
1.35876173,0.647924604477808,
1.372609309,0.647004438140428,
1.372964572,,0.647004438140428
1.387081344,,0.646087975212482
1.388223188,0.646087975212482,
1.400828435,,0.645175163395531
1.403486058,0.645175163395531,
1.417672737,,0.644265951831991
1.418145428,0.644265951831991,
1.431136877,,0.643360291031627
1.433105661,0.643360291031627,
1.44673068,,0.642458132809289
1.448231305,0.642458132809289,
1.458667524,,0.641559430229757
1.464193205,0.641559430229757,
1.474511593,,0.640664137557589
1.475452119,0.640664137557589,
1.48612019,,0.639772210210755
1.491664598,0.639772210210755,
1.502489709,,0.638883604717348
1.506873864,0.638883604717348,
1.520022887,,0.637998278674879
1.52255128,0.637998278674879,
1.53396059,0.637116190711834,
1.53409202,,0.637116190711834
1.548978184,,0.636237300451232
1.549373015,0.636237300451232,
1.563524746,,0.635361568476015
1.564989009,0.635361568476015,
1.578655543,,0.634488956296098
1.578999062,0.634488956296098,
1.592382337,,0.633619426316961
1.592949699,0.633619426316961,
1.605113981,,0.632752941809673
1.607946536,0.632752941809673,
1.619953136,,0.631889466882264
1.621735861,0.631889466882264,
1.634937496,,0.631028966452341
1.636723306,0.631028966452341,
1.646071621,,0.630171406220892
1.647489244,0.630171406220892,
1.662599034,,0.629316752647203
1.670592561,0.629316752647203,
1.681042077,,0.628464972924823
1.683271176,0.628464972924823,
1.695477703,,0.627616034958526
1.699267086,0.627616034958526,
1.709434938,,0.626769907342217
1.711386392,0.626769907342217,
1.725189291,,0.625926559337725
1.726233334,0.625926559337725,
1.737739978,0.625085960854449,
1.737837031,,0.625085960854449
1.752584856,,0.624249254854916
1.753504084,0.624249254854916,
1.768056548,,0.623414061494475
1.772794414,0.623414061494475,
1.784988733,,0.622581533659193
1.786439647,0.622581533659193,
1.801308128,0.621751641727168,
1.801641464,,0.621751641727168
1.816545188,,0.620924358170125
1.816812615,0.620924358170125,
1.8314174,,0.620099656285756
1.832397447,0.620099656285756,
1.842791146,,0.619277509965849
1.847705221,0.619277509965849,
1.861475224,,0.618457893634765
1.862252833,0.618457893634765,
1.876387093,0.617640782222085,
1.886604161,,0.617640782222085
1.887556731,0.617640782222085,
1.900808697,0.616826292491258,
1.901752448,,0.616826292491258
1.913150972,,0.615611395081929
1.916191955,0.615611395081929,
1.929664503,,0.614802825113973
1.930709518,0.614802825113973,
1.944987288,0.613996656882754,
1.945013733,,0.613996656882754
1.956899166,0.613192866571235,
1.968491157,,0.613192866571235
1.969734613,0.613192866571235,
1.98239116,,0.612391674059786
1.98467494,0.612391674059786,
1.996858009,,0.611197497856288
1.999622684,0.611197497856288,
2.011547953,0.610401844182091,
2.014172584,,0.610401844182091
2.025461916,,0.609608470801354
2.027097043,0.609608470801354,
2.04020934,,0.608817356970706
2.041288595,0.608817356970706,
2.052996802,,0.608028482433333
2.056383448,0.608028482433333,
2.068394293,,0.607241827348374
2.07175557,0.607241827348374,
2.082512659,,0.606457372254525
2.085759699,0.606457372254525,
2.099946699,,0.605675098047266
2.100272281,0.605675098047266,
2.113168751,,0.604894985962523
2.115432985,0.604894985962523,
2.126453689,,0.604117017563784
2.141655269,0.604117017563784,
2.144849533,,0.603341322931531
2.153189668,0.603341322931531,
2.164726277,,0.602568880495789
2.169901016,0.602568880495789,
2.181461708,,0.601797228637766
2.183214113,0.601797228637766,
2.195422842,,0.601027651874401
2.199240392,0.601027651874401,
2.213445585,0.600260131961395,
2.218159521,,0.600260131961395
2.228553913,,0.599494651875069
2.231229745,0.599494651875069,
2.242258707,,0.598731195078596
2.246934564,0.598731195078596,
2.257770702,,0.597969745366436
2.258668412,0.597969745366436,
2.271865663,0.597210286817832,
2.273713839,,0.597210286817832
2.286526629,,0.596452803776597
2.288249205,0.596452803776597,
2.300421501,,0.595697280839122
2.302266435,0.595697280839122,
2.311607505,,0.594943702845665
2.313379523,0.594943702845665,
2.328184027,0.594192054873186,
2.328971243,,0.594192054873186
2.346282601,0.593442322229044,
2.346998359,,0.593442322229044
2.362268647,,0.592694490445238
2.366442907,0.592694490445238,
2.379271177,0.591948545273017,
2.381470367,,0.591948545273017
2.396829075,0.591204472677783,
2.397527707,,0.591204472677783
2.409639052,,0.590462258834209
2.41179882,0.590462258834209,
2.421868534,0.589721890121563,
2.422605496,,0.589721890121563
2.434776679,,0.588983353119195
2.436237274,0.588983353119195,
2.449068083,,0.588246634602181
2.451265062,0.588246634602181,
2.460661025,,0.5875117215371
2.473259534,0.5875117215371,
2.483853643,,0.586779694525779
2.484377373,0.586779694525779,
2.499201791,,0.58604835035094
2.499390768,0.58604835035094,
2.51263531,,0.585318774946104
2.51436786,0.585318774946104,
2.527836048,,0.584590955029143
2.529689445,0.584590955029143,
2.543689536,0.583864878263384,
2.548821765,,0.583864878263384
2.562222649,,0.583140532625098
2.562805735,0.583140532625098,
2.573148164,,0.58241790629074
2.578541655,0.58241790629074,
2.589767242,0.581696987609948,
2.59338629,,0.581696987609948
2.607551313,,0.580977765095673
2.609153785,0.580977765095673,
2.620811784,,0.580260227418657
2.627414974,0.580260227418657,
2.639136996,,0.579544363403344
2.64059317,0.579544363403344,
2.653182274,,0.578830162024381
2.655412779,0.578830162024381,
2.669888165,0.578117612403426,
2.673600465,,0.578117612403426
2.684621569,,0.577406703806138
2.687548429,0.577406703806138,
2.700282687,,0.576697425639305
2.701337493,0.576697425639305,
2.713555597,,0.575989767448065
2.715143316,0.575989767448065,
2.729760697,,0.575283718913232
2.73042939,0.575283718913232,
2.743888826,,0.574579269848681
2.746895081,0.574579269848681,
2.760226692,,0.573876410198819
2.760884427,0.573876410198819,
2.773284206,,0.573175130036122
2.774952043,0.573175130036122,
2.784683301,,0.572475419558727
2.799589856,0.572475419558727,
2.801062753,,0.572475419558727
2.810587367,0.571777414998566,
2.821572274,,0.571777414998566
2.833078545,,0.570733076185444
2.837587544,0.570733076185444,
2.848935825,,0.570038773622098
2.851605154,0.570038773622098,
2.864215745,,0.569346001455139
2.867270592,0.569346001455139,
2.879647706,,0.568654748905744
2.882717477,0.568654748905744,
2.895465505,,0.567965006326229
2.896842455,0.567965006326229,
2.908463824,0.567276764481273,
2.908537261,,0.567276764481273
2.922628884,0.566590014365964,
2.923264659,,0.566590014365964
2.935487491,,0.565904747142782
2.938600838,0.565904747142782,
2.95024983,,0.565220954113414
2.963656627,,0.565220954113414
2.964801392,0.565220954113414,
2.976671635,0.564538818994618,
2.977186388,,0.564538818994618
2.989838418,,0.563517977972963
2.991578916,0.563517977972963,
3.005265818,,0.56283928287748
3.006182035,0.56283928287748,
3.018875074,0.562162024538771,
3.020000353,,0.562162024538771
3.033775398,,0.561486194733941
3.036788241,0.561486194733941,
3.048985979,,0.560811785389362
3.050309709,0.560811785389362,
3.063602682,,0.560138788552055
3.066768856,0.560138788552055,
3.077989777,,0.559467196376174
3.079705315,0.559467196376174,
3.091314225,0.558797001115265,
3.091921263,,0.558797001115265
3.103401354,,0.558128195117172
3.104815256,0.558128195117172,
3.118674872,0.557460770820363,
3.119624336,,0.557460770820363
3.13284274,,0.556794720751047
3.134810764,0.556794720751047,
3.1476707,,0.556130037520807
3.149685761,0.556130037520807,
3.163064572,,0.555466713824547
3.165388264,0.555466713824547,
3.179907501,0.554804742438669,
3.182471725,,0.554804742438669
3.196409606,,0.554144116219412
3.196672131,0.554144116219412,
3.210575642,,0.553484828101306
3.211266571,0.553484828101306,
3.224887583,,0.552826871095722
3.225724226,0.552826871095722,
3.2387629,,0.552170238289498
3.241668837,0.552170238289498,
3.257083888,0.551514922843619,
3.262628117,,0.551514922843619
3.273996341,,0.550860917991951
3.27673507,0.550860917991951,
3.29189494,,0.550208217040028
3.305498641,,0.550208217040028
3.307176065,0.550208217040028,
3.319187869,,0.549556976116093
3.322314298,0.549556976116093,
3.334162397,,0.548582826642455
3.33719608,0.548582826642455,
3.349192131,,0.547934630008323
3.352231877,0.547934630008323,
3.364909087,,0.547287708931753
3.366338172,0.547287708931753,
3.377485784,,0.546642056764814
3.378132029,0.546642056764814,
3.392449556,,0.545997667087065
3.393130319,0.545997667087065,
3.40948705,0.545354533609518,
3.410096707,,0.545354533609518
3.423830417,,0.544712650139698
3.423850117,0.544712650139698,
3.436043196,,0.544072010565881
3.438263209,0.544072010565881,
3.451130633,,0.543432608848749
3.453767726,0.543432608848749,
3.465622389,,0.542794439016391
3.479969041,0.542794439016391,
3.482028492,,0.542157679278575
3.497996787,,0.542157679278575
3.498290209,0.542157679278575,
3.50950031,0.541522222221933,
3.520010472,,0.541522222221933
3.520085882,0.541522222221933,
3.534574368,0.540571892677824,
3.536278306,,0.540571892677824
3.547087093,,0.539623408164793
3.549754468,0.539623408164793,
3.56101942,,0.538992505528275
3.566095021,0.538992505528275,
3.577383226,,0.53836279475309
3.578792069,0.53836279475309,
3.589464592,,0.537734270298059
3.589947344,0.537734270298059,
3.60385439,0.537106926694299,
3.604870432,,0.537106926694299
3.61873776,,0.536480758532159
3.620134735,0.536480758532159,
3.632554632,,0.535855760456534
3.635537898,0.535855760456534,
3.646408058,,0.535231927164557
3.649836897,0.535231927164557,
3.661191075,,0.534609253404126
3.664761909,0.534609253404126,
3.677486092,,0.533987733972798
3.679613381,0.533987733972798,
3.691803771,0.533367363716862,
3.70242893,,0.533367363716862
3.706541552,0.533367363716862,
3.714560271,,0.532748304348546
3.727819613,0.532748304348546,
3.73825116,0.531823560442177,
3.738415816,,0.531823560442177
3.752859922,,0.531207169430443
3.754406527,0.531207169430443,
3.766520153,,0.530591905478738
3.769581685,0.530591905478738,
3.781617674,,0.529977763458233
3.784148852,0.529977763458233,
3.794252765,,0.529364738428251
3.798170131,0.529364738428251,
3.808726739,,0.528752825532522
3.813911554,0.528752825532522,
3.826206826,0.528142019974194,
3.82742484,,0.528142019974194
3.839842761,,0.527532317007257
3.843408003,0.527532317007257,
3.855576827,,0.526923711932544
3.858199316,0.526923711932544,
3.871002432,,0.526316200095401
3.874074898,0.526316200095401,
3.884147427,,0.525709776884118
3.885856116,0.525709776884118,
3.898248471,0.525104437728746,
3.89886817,,0.525104437728746
3.913662873,,0.524500178100145
3.913768955,0.524500178100145,
3.928051712,,0.523896993509174
3.929482464,0.523896993509174,
3.942169527,,0.523294879505962
3.942911528,0.523294879505962,
3.956143982,,0.522693831679261
3.957670337,0.522693831679261,
3.97207527,0.522093845655831,
3.972182208,,0.522093845655831
3.985791015,0.521494917099866,
3.986808964,,0.521494917099866
3.997862063,,0.520897041712455
4.000464177,0.520897041712455,
4.011528849,,0.520300215231049
4.015493188,0.520300215231049,
4.028392767,,0.519704433428965
4.029456333,0.519704433428965,
4.03858795,,0.519109692114894
4.041062708,0.519109692114894,
4.052242328,,0.518515987132428
4.056527102,0.518515987132428,
4.06761878,,0.517923314359598
4.071860214,0.517923314359598,
4.084707014,,0.517331669708427
4.086185113,0.517331669708427,
4.096169455,,0.516741049124485
4.099989372,0.516741049124485,
4.112722704,0.516151448586466,
4.113255043,,0.516151448586466
4.127489576,,0.515562864105758
4.13082626,0.515562864105758,
4.140709173,,0.514975291726039
4.143271206,0.514975291726039,
4.15636556,,0.514388727522869
4.158103785,0.514388727522869,
4.171504405,,0.513803167603293
4.173678514,0.513803167603293,
4.185607963,0.513218608105449,
4.186785108,,0.513218608105449
4.200422951,0.512635045198192,
4.20211373,,0.512635045198192
4.214135629,,0.512052475080712
4.215523818,0.512052475080712,
4.226728062,,0.511470893982167
4.228389103,0.511470893982167,
4.238962651,,0.510890298161321
4.240583433,0.510890298161321,
4.254390081,,0.510310683906186
4.254979556,0.510310683906186,
4.266760903,,0.50973204753367
4.269455102,0.50973204753367,
4.282889579,0.509154385389236,
4.283172279,,0.509154385389236
4.297902303,,0.508577693846559
4.298795551,0.508577693846559,
4.314169105,,0.508001969307193
4.315170333,0.508001969307193,
4.326412505,,0.507427208200242
4.329326914,0.507427208200242,
4.340819607,0.506853406982038,
4.341812762,,0.506853406982038
4.35366465,,0.506280562135824
4.356926001,0.506280562135824,
4.369134808,,0.505708670171437
4.37088247,0.505708670171437,
4.380029923,,0.505137727625001
4.382466684,0.505137727625001,
4.391736726,,0.504567731058627
4.396872379,0.504567731058627,
4.409199072,,0.50399867706011
4.410899782,0.50399867706011,
4.423195286,,0.503430562242637
4.426926793,0.503430562242637,
4.436537195,,0.502863383244496
4.452601195,0.502863383244496,
4.454430552,,0.502297286140526
4.467812827,0.502297286140526,
4.477268815,,0.501733047676236
4.479477355,0.501733047676236,
4.491353932,0.501168653670932,
4.492833431,,0.501168653670932
4.504049695,,0.500605182972722
4.50660247,0.500605182972722,
4.516963758,,0.500042631876646
4.517587743,0.500042631876646,
4.528197011,,0.49948099704558
4.532300876,0.49948099704558,
4.544025254,,0.498920275242799
4.544795688,0.498920275242799,
4.555677492,,0.498360463277697
4.559287131,0.498360463277697,
4.570815055,,0.497801557991373
4.57162914,0.497801557991373,
4.583536956,,0.497243556251589
4.586777376,0.497243556251589,
4.595250795,,0.496686454950547
4.60253659,0.496686454950547,
4.612763847,,0.496130251003702
4.612945295,0.496130251003702,
4.627311459,0.495574941349027,
4.627557418,,0.495574941349027
4.637845355,,0.495020522946497
4.64050048,0.495020522946497,
4.651172038,,0.494466992777691
4.654106302,0.494466992777691,
4.666880645,,0.493914347845451
4.669644627,0.493914347845451,
4.680870335,,0.493362585173592
4.682756521,0.493362585173592,
4.693414129,0.492811701806632,
4.696535713,,0.492811701806632
4.707284621,,0.492261694809537
4.70841263,0.492261694809537,
4.721037947,,0.491712561267486
4.72879196,0.491712561267486,
4.739049536,,0.491164298285639
4.739420862,0.491164298285639,
4.752236658,,0.490616902988914
4.753543685,0.490616902988914,
4.766061348,,0.49007037252177
4.768725409,0.49007037252177,
4.781251292,0.489524704047997,
4.782806111,,0.489524704047997
4.797258206,,0.48897989475051
4.799264911,0.48897989475051,
4.813237897,,0.48843594183114
4.815875707,0.48843594183114,
4.826982593,,0.487892842510442
4.831579944,0.487892842510442,
4.843171817,,0.487350594027495
4.84525269,0.487350594027495,
4.856623207,,0.486809193639707
4.859819236,0.486809193639707,
4.871727663,,0.48626863862263
4.873286077,0.48626863862263,
4.886808014,,0.485728926269771
4.887085505,0.485728926269771,
4.901497946,0.485190053892405,
4.902428479,,0.485190053892405
4.916775289,0.484652018819397,
4.917920578,,0.484652018819397
4.93230284,0.484114818397022,
4.933440932,,0.484114818397022
4.943865723,,0.483578449988788
4.947970853,0.483578449988788,
4.958669858,,0.483042910975263
4.962843685,0.483042910975263,
4.976597094,,0.482508198753899
4.977406412,0.482508198753899,
4.992757044,0.481974310738871,
4.993562024,,0.481974310738871
5.006463137,,0.481441244360904
5.013089075,0.481441244360904,
5.024606384,0.480908997067107,
5.025253279,,0.480908997067107
5.040761255,,0.480377566320816
5.041956554,0.480377566320816,
5.05765446,,0.47984694960143
5.072838826,0.47984694960143,
5.073074473,,0.47984694960143
5.084353088,0.479317287356005,
5.092845904,,0.479317287356005
5.104413788,,0.478525362072863
5.106213962,0.478525362072863,
5.11985501,,0.477997568629944
5.121392909,0.477997568629944,
5.131884005,,0.477470579132206
5.135600397,0.477470579132206,
5.146886447,,0.476944390625741
5.149912226,0.476944390625741,
5.163252147,,0.47641900049707
5.164884196,0.47641900049707,
5.177519907,,0.475894406244273
5.179750673,0.475894406244273,
5.191714929,,0.475370605419373
5.194714905,0.475370605419373,
5.206942441,0.474847595608704,
5.207106266,,0.474847595608704
5.21925844,0.474325374424383,
5.23105693,,0.474325374424383
5.237000754,0.473804081671301,
5.240931976,,0.473804081671301
5.251180051,,0.473284460491889
5.254378598,0.473284460491889,
5.266149407,,0.472764589661895
5.270823281,0.472764589661895,
5.281845305,,0.472245498269764
5.282543468,0.472245498269764,
5.296682676,,0.471727183900282
5.297413994,0.471727183900282,
5.308722116,,0.471209644242828
5.313244342,0.471209644242828,
5.326615704,,0.470692877019511
5.327839774,0.470692877019511,
5.33745953,,0.470176879971617
5.348987041,,0.470176879971617
5.350856211,0.470176879971617,
5.362230363,,0.469661813856865
5.36515115,0.469661813856865,
5.376551004,,0.468891358875587
5.378682751,0.468891358875587,
5.38979179,,0.468378038584092
5.391984603,0.468378038584092,
5.405065075,,0.467865478623992
5.40532364,0.467865478623992,
5.420247318,0.467353676773749,
5.420445015,,0.467353676773749
5.434644458,,0.46684263084139
5.435160312,0.46684263084139,
5.449238599,,0.466332338655862
5.451126112,0.466332338655862,
5.466706477,,0.465822798063408
5.466905533,0.465822798063408,
5.48106229,,0.465314006925711
5.481149866,0.465314006925711,
5.494414622,0.46480596311879,
5.497209287,,0.46480596311879
5.511534561,0.464298664532291,
5.511584584,,0.464298664532291
5.52652795,,0.46379210906898
5.527190207,0.46379210906898,
5.540015012,,0.46328629464437
5.54072307,0.46328629464437,
5.554462406,,0.46278121918642
5.555392152,0.46278121918642,
5.568747235,,0.462276880635299
5.569528567,0.462276880635299,
5.583107949,,0.461773276943173
5.584676783,0.461773276943173,
5.595483793,,0.461270406074027
5.599550947,0.461270406074027,
5.61127021,,0.460768266003504
5.612205607,0.460768266003504,
5.624216978,,0.460266854718755
5.626620483,0.460266854718755,
5.639755885,,0.459766170218303
5.641468999,0.459766170218303,
5.655170621,0.459266210511917,
5.655873975,,0.459266210511917
5.671472205,0.458766973620488,
5.672752716,,0.458766973620488
5.687889187,,0.458268457575913
5.688651892,0.458268457575913,
5.700775536,,0.457770660420984
5.704281938,0.457770660420984,
5.714658109,,0.457273580209284
5.718276175,0.457273580209284,
5.728921128,,0.456778094559755
5.733073703,0.456778094559755,
5.746437598,0.456282441339608,
5.748118398,,0.456282441339608
5.762282058,,0.455787499483406
5.763768704,0.455787499483406,
5.77515215,,0.455293266940713
5.778748892,0.455293266940713,
5.791463134,,0.454799741787221
5.792783312,0.454799741787221,
5.805687885,,0.454306922130538
5.80885701,0.454306922130538,
5.823241751,,0.453814806093638
5.833117794,0.453814806093638,
5.843794672,,0.453324266627239
5.843898677,0.453324266627239,
5.85916276,0.452833551140129,
5.859749757,,0.452833551140129
5.874517412,0.452343533909267,
5.874954825,,0.452343533909267
5.885674315,,0.451854212952963
5.891351863,0.451854212952963,
5.902361977,,0.451365586414838
5.904841948,0.451365586414838,
5.91803422,,0.450877652470315
5.918147208,0.450877652470315,
5.933731979,0.450390409309959,
5.933777307,,0.450390409309959
5.949254482,,0.449903855135686
5.952903236,0.449903855135686,
5.965041129,,0.449417988159602
5.965086359,0.449417988159602,
5.979959467,,0.448932806603524
5.980749081,0.448932806603524,
5.991838627,,0.448448308698716
5.994913851,0.448448308698716,
6.007030194,,0.447964492685727
6.010657679,0.447964492685727,
6.022404893,,0.447481356814257
6.025173337,0.447481356814257,
6.037486015,,0.446998899343056
6.038823682,0.446998899343056,
6.054179667,0.446517118539828,
6.054641103,,0.446517118539828
6.068953891,0.446036012681144,
6.071354073,,0.446036012681144
6.083497091,,0.445555580052362
6.085612988,0.445555580052362,
6.098468521,,0.445075818947552
6.099859857,0.445075818947552,
6.112154358,0.444596727669416,
6.112369867,,0.444596727669416
6.126394898,,0.444118304529217
6.127623914,0.444118304529217,
6.137743798,,0.443640547846708
6.141951128,0.443640547846708,
6.153089029,,0.443163455950061
6.154269423,0.443163455950061,
6.166564905,,0.442687027175798
6.169927544,0.442687027175798,
6.183881187,0.442211259868725,
6.186165534,,0.442211259868725
6.197588073,,0.441736152381863
6.200239682,0.441736152381863,
6.21411307,,0.441261703076382
6.215534656,0.441261703076382,
6.228982995,0.440787910321536,
6.230271453,,0.440787910321536
6.243688344,,0.440314772494603
6.244362504,0.440314772494603,
6.258173354,,0.439842287980814
6.258979336,0.439842287980814,
6.271125364,,0.439370455173298
6.274381036,0.439370455173298,
6.285459193,0.438899272473011,
6.286453586,,0.438899272473011
6.301446473,0.438428738288686,
6.302756752,,0.438428738288686
6.315698619,,0.437958851036763
6.318419053,0.437958851036763,
6.330855958,,0.437489609141334
6.332752812,0.437489609141334,
6.344680597,0.43702101103408,
6.346941092,,0.43702101103408
6.358265345,,0.436553055154217
6.361382363,0.436553055154217,
6.372590527,,0.436085739948437
6.374384844,0.436085739948437,
6.385510201,0.435619063870845,
6.385776476,,0.435619063870845
6.401387406,0.435153025382911,
6.403912572,,0.435153025382911
6.414172575,,0.434687622953408
6.41672981,0.434687622953408,
6.431462067,0.434222855058357,
6.432960382,,0.434222855058357
6.446863472,,0.433758720180975
6.447481521,0.433758720180975,
6.46121296,,0.433295216811617
6.461831908,0.433295216811617,
6.477803602,0.432832343447726,
6.47918968,,0.432832343447726
6.493062751,,0.432370098593775
6.493657785,0.432370098593775,
6.508560916,0.431908480761219,
6.508687976,,0.431908480761219
6.523362944,0.43144748846844,
6.52457305,,0.43144748846844
6.536438679,,0.430987120240696
6.538292847,0.430987120240696,
6.551543026,,0.430527374610069
6.552366256,0.430527374610069,
6.563165886,,0.430068250115417
6.565734741,0.430068250115417,
6.579074614,,0.429609745302322
6.580310829,0.429609745302322,
6.590566523,,0.42915185872304
6.595262843,0.42915185872304,
6.607446718,,0.428694588936452
6.612325099,0.428694588936452,
6.624299853,0.428237934508016,
6.624701926,,0.428237934508016
6.640755532,0.427781894009721,
6.641131523,,0.427781894009721
6.655708535,,0.427326466020033
6.656361392,0.427326466020033,
6.669789174,,0.426871649123857
6.670832077,0.426871649123857,
6.681763975,,0.426417441912481
6.686454375,0.426417441912481,
6.697777825,,0.425963842983535
6.701431417,0.425963842983535,
6.714654622,,0.425510850940946
6.715746363,0.425510850940946,
6.725812542,,0.425058464394889
6.729804246,0.425058464394889,
6.74179073,,0.424606681961743
6.74313329,0.424606681961743,
6.75723102,,0.424155502264051
6.758981449,0.424155502264051,
6.771019075,,0.423704923930467
6.774508769,0.423704923930467,
6.787462194,,0.423254945595723
6.79017552,0.423254945595723,
6.802440049,,0.422805565900578
6.805865444,0.422805565900578,
6.816581047,,0.422356783491776
6.817246249,0.422356783491776,
6.828233886,,0.421908597022009
6.83099534,0.421908597022009,
6.84340239,,0.42146100514987
6.8463187,0.42146100514987,
6.858827334,,0.42101400653981
6.861444805,0.42101400653981,
6.87228738,0.420567599862103,
6.883114643,,0.420567599862103
6.887644948,0.420121914759877,
6.897913095,,0.420121914759877
6.902885767,0.420121914759877,
6.910483176,,0.41967688990415
6.925184765,,0.41967688990415
6.926387242,0.41967688990415,
6.939264432,,0.419010569866904
6.94244773,0.419010569866904,
