Time [s],Rank 27,Rank 5,Rank 14,Rank 19,Rank 1,Rank 20,Rank 8,Rank 25,Rank 12,Rank 17,Rank 31,Rank 4,Rank 23,Rank 0,Rank 28,Rank 10,Rank 7,Rank 15,Rank 21,Rank 3,Rank 26,Rank 13,Rank 18,Rank 6,Rank 24,Rank 29,Rank 11,Rank 2,Rank 16,Rank 30,Rank 9,Rank 22
0.318255775,,,0.700024456490569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.319624371,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,,,,,,,
0.319811931,,,,,,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,,
0.32419842,,,,,,,,,0.700024456490569,,,,,,,,,,,,,,,,,,,,,,,
0.325913497,,,,,,,,,,,,,,,0.700024456490569,,,,,,,,,,,,,,,,,
0.325931824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,
0.334943633,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,,,,,,,,,
0.336283766,,,,,,,,,,,,0.700024456490569,,,,,,,,,,,,,,,,,,,,
0.347702823,,,,,,,,,,,0.700024456490569,,,,,,,,,,,,,,,,,,,,,
0.35493075,0.700024456490569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.358793757,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,
0.361656541,,,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,,,,,
0.367698543,,,,,,,,,,0.700024456490569,,,,,,,,,,,,,,,,,,,,,,
0.368753709,,,,,,,,0.700024456490569,,,,,,,,,,,,,,,,,,,,,,,,
0.370695077,,,,,,,,,,,,,0.700024456490569,,,,,,,,,,,,,,,,,,,
0.378358095,,,,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,,,,
0.38437374,,0.700024456490569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.388140309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.700024456490569
0.390430744,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,,,,,,,,
0.391115568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,
0.394885892,,,,,0.700024456490569,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4011268,,,,,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,,,
0.409266581,,,,,,,,,,,,,,,,0.700024456490569,,,,,,,,,,,,,,,,
0.412803625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,
0.414783812,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,,,,,,,
0.417442484,,,,,,,,,,,,,,0.700024456490569,,,,,,,,,,,,,,,,,,
0.431533732,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,,,,,,,,,,
0.433276567,,,,,,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,,
0.433716755,,,,0.700024456490569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.436496158,,,,,,0.700024456490569,,,,,,,,,,,,,,,,,,,,,,,,,,
0.443645331,,,,,,,,,0.700024456490569,,,,,,,,,,,,,,,,,,,,,,,
0.45484047,,,,,,,,,,,,,,,,,,,,,,,0.700024456490569,,,,,,,,,
0.464160223,,,,,,,,,,,,,,,,,0.700024456490569,,,,,,,,,,,,,,,
0.467610957,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.474607757,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,
0.478830154,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,
0.490318177,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,
0.495685981,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,
0.500334043,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,
0.502856192,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,
0.503544494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,
0.507911288,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,
0.50799029,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,
0.508541309,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,
0.508877086,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.512188543,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,
0.516830683,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,
0.517989545,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.519936959,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,
0.524606011,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,
0.527457453,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,
0.529771593,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,
0.530174216,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,
0.531163747,,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,
0.532443375,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.535620517,,,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,
0.543524181,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,
0.556971289,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,
0.567006852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312
0.567347584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,
0.571830104,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,
0.574992568,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,
0.584186568,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,
0.587252736,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,
0.604392658,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,
0.60448424,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,
0.605330843,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.609681266,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,
0.618145999,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,
0.636542536,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,
0.640302219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,
0.642494373,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.643457482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,
0.643752997,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.661733824,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,
0.664381601,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,
0.672947943,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,
0.693559231,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,
0.70202185,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,
0.714498866,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,
0.722401392,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,
0.731946246,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,
0.733287657,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,
0.740489688,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,,
0.744475979,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,,,,,
0.745192205,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.756869976,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62479606905312,,,,,
0.75928508,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,
0.762368149,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.768479746,,,,,,,,,0.62479606905312,,,,,,,,,,,,,,,,,,,,,,,
0.776698557,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.78344163,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,
0.790184469,,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,
0.791064732,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,
0.793531928,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,
0.794331731,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,
0.813862828,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,
0.813982709,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,
0.821451331,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,
0.821844551,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,
0.821894924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,
0.822587269,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,
0.822629103,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,,,,,
0.824722444,,,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,
0.824940058,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,,,
0.825771908,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,
0.826321306,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,
0.828148689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089
0.837158115,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,,
0.843425895,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,
0.847069132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,
0.847889791,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.853844874,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.855347478,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,
0.855976934,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,,,,
0.870499188,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.872915509,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,
0.876650818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,
0.889615915,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.895828356,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,
0.89711627,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,
0.901095798,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,
0.924571014,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,
0.926040363,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,
0.929865837,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,
0.930327318,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,,,,,
0.934605416,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,
0.934856799,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,
0.940215187,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,,,
0.942089779,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,
0.95226855,,,,,,,,,,,,0.56641415735089,,,,,,,,,,,,,,,,,,,,
0.956794278,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,,,,,,
0.957866048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56641415735089,,,
