Time [s],Rank 5,Rank 14,Rank 1,Rank 8,Rank 12,Rank 4,Rank 0,Rank 10,Rank 7,Rank 15,Rank 3,Rank 13,Rank 6,Rank 11,Rank 2,Rank 9
0.22636454,,,,,0.757389808193747,,,,,,,,,,,
0.226507292,,,,,,,,,,,,,,,0.757389808193747,
0.226975514,,,,,,,,,0.764057308470464,,,,,,,
0.229505875,,,,,,,,,,0.764057308470464,,,,,,
0.234248004,,0.757389808193747,,,,,,,,,,,,,,
0.235221829,,,,,,,,,,,,0.764057308470464,,,,
0.236546969,,,,,,0.757389808193747,,,,,,,,,,
0.239191508,,,,,,,0.757389808193747,,,,,,,,,
0.239910072,,,,,,,,,,,,,0.757389808193747,,,
0.240800129,,,,,,,,0.757389808193747,,,,,,,,
0.241477127,,,,0.757389808193747,,,,,,,,,,,,
0.244271121,,,0.764057308470464,,,,,,,,,,,,,
0.246042799,,,,,0.757389808193747,,,,,,,,,,,
0.246604732,,,,,,,,,,,0.757389808193747,,,,,
0.248263827,,,,,,,,,,0.757389808193747,,,,,,
0.248983403,,,,,,,,,,,,0.757389808193747,,,,
0.249142116,,,,,,,,,,,,,,,,0.757389808193747
0.251220814,,,,,,,,,,,,,,0.757389808193747,,
0.251363022,0.757389808193747,,,,,,,,,,,,,,,
0.253830575,,,,,,,,,,,,,,,0.752756506703354,
0.25424312,,,,,,,0.752756506703354,,,,,,,,,
0.259256346,,,0.757389808193747,,,,,,,,,,,,,
0.260940395,,,,,,,,,0.757389808193747,,,,,,,
0.264674394,,,,,,,0.752756506703354,,,,,,,,,
0.264692882,,,,,,0.752756506703354,,,,,,,,,,
0.265099639,,,,,,,,,,,,,0.752756506703354,,,
0.265205102,,0.752756506703354,,,,,,,,,,,,,,
0.265233009,,,,0.752756506703354,,,,,,,,,,,,
0.266331043,,,,,0.752756506703354,,,,,,,,,,,
0.267143405,,,,,,,,,,,,0.752756506703354,,,,
0.267194969,,,,,,,,,,0.752756506703354,,,,,,
0.268473909,,,,,,,,0.752756506703354,,,,,,,,
0.269173527,,,,,,,,,,,0.752756506703354,,,,,
0.271064365,,,,,,,,,,,,,,0.752756506703354,,
0.271767589,,,,,,,,,,,,,,,0.752756506703354,
0.275727934,,,0.752756506703354,,,,,,,,,,,,,
0.27682855,,,,,,,,,,,,,,,,0.752756506703354
0.280717664,,0.752756506703354,,,,,,,,,,,,,,
0.281622311,,,,,,,0.752756506703354,,,,,,,,,
0.284790339,,,,,,0.749784388022087,,,,,,,,,,
0.285299228,,,,,,,,,,,,,0.749784388022087,,,
0.286081245,,,,,,,,,0.752756506703354,,,,,,,
0.286522595,,,,0.749784388022087,,,,,,,,,,,,
0.286660142,,,,,0.749784388022087,,,,,,,,,,,
0.2890776,,,,,,,,,,,,0.752756506703354,,,,
0.289331204,,,,,,,,0.749784388022087,,,,,,,,
0.289462349,,,,,,,,,,0.752756506703354,,,,,,
0.289503019,,,,,,,,,,,,,,,0.749784388022087,
0.292070505,,,0.752756506703354,,,,,,,,,,,,,
0.292885957,0.752756506703354,,,,,,,,,,,,,,,
0.293453092,,,,,,,,,,,0.752756506703354,,,,,
0.295394014,,,,,,,,,,,,,,0.752756506703354,,
0.30265183,,0.749784388022087,,,,,,,,,,,,,,
0.304374492,,,,,,,,,0.749784388022087,,,,,,,
0.304962549,,,0.749784388022087,,,,,,,,,,,,,
0.305212824,,,,,,,,,,,,,,,,0.749784388022087
0.306926746,,,,,0.749784388022087,,,,,,,,,,,
0.307707068,,,,,,,,,,,,,,,0.749784388022087,
0.307710159,,,,,,,0.749784388022087,,,,,,,,,
0.309908404,,,,,,,,,,,,0.749784388022087,,,,
0.309942334,,,,0.749784388022087,,,,,,,,,,,,
0.311491686,,,,,,0.749784388022087,,,,,,,,,,
0.311808119,0.749784388022087,,,,,,,,,,,,,,,
0.315934836,,,,,,,,,,,0.749784388022087,,,,,
0.31634166,,,,,,,,,,0.749784388022087,,,,,,
0.316847024,,,,,,,0.749784388022087,,,,,,,,,
0.318300427,,,,,,,,,,,,,0.749784388022087,,,
0.318510266,,,,,,,,0.749784388022087,,,,,,,,
0.319226517,,0.749784388022087,,,,,,,,,,,,,,
0.32189213,,,,,,,,,,,,,,,0.745735703034951,
0.32250577,,,,,,,,,,,,,,0.749784388022087,,
0.32648058,,,,,,,,,,,,0.749784388022087,,,,
0.326781484,,,0.749784388022087,,,,,,,,,,,,,
0.326910008,,,,,0.745735703034951,,,,,,,,,,,
0.326936562,,,,,,,0.745735703034951,,,,,,,,,
0.329887151,,,,,,,,,,,,,,,,0.749784388022087
0.331192723,,,,,,,,,0.749784388022087,,,,,,,
0.331257666,0.749784388022087,,,,,,,,,,,,,,,
0.333007526,,,,,,,,,,,0.749784388022087,,,,,
0.336351371,,,,,,,,,,0.749784388022087,,,,,,
0.337795925,,,,,,,,,,,,,0.745735703034951,,,
0.338152339,,,,,,0.745735703034951,,,,,,,,,,
0.339464717,,,,0.745735703034951,,,,,,,,,,,,
0.339772196,,0.745735703034951,,,,,,,,,,,,,,
0.339820102,,,,,,,,0.745735703034951,,,,,,,,
0.343553564,,,0.745735703034951,,,,,,,,,,,,,
0.344128615,,,,,,,,,,,,,,0.745735703034951,,
0.34576847,,,,,,,,,,,,0.745735703034951,,,,
0.347582553,,,,,,,,,,,,,,,0.745735703034951,
0.347918569,,,,,,,,,,,0.745735703034951,,,,,
0.348597529,,,,,,,0.745735703034951,,,,,,,,,
0.349040819,,,,,0.745735703034951,,,,,,,,,,,
0.350892588,,,,,,,,,0.745735703034951,,,,,,,
0.352065197,,0.741463789108067,,,,,,,,,,,,,,
0.353538358,,,,,,,,,,0.745735703034951,,,,,,
0.358187202,0.745735703034951,,,,,,,,,,,,,,,
0.3596569,,,,,,,,,,,,,,,,0.745735703034951
0.360454063,,,,,,,,,,,0.745735703034951,,,,,
0.361985166,,,,,,,,,,,,,,,0.741463789108067,
0.36222096,,,,,,,,,,,,0.745735703034951,,,,
0.362687336,,,,,,,0.741463789108067,,,,,,,,,
0.363435307,,,,,,,,,,,,,0.741463789108067,,,
0.364292583,,,,,,0.741463789108067,,,,,,,,,,
0.365938886,,,,,,,,0.741463789108067,,,,,,,,
0.366432628,,,,,0.741463789108067,,,,,,,,,,,
0.367904579,,,,0.741463789108067,,,,,,,,,,,,
0.368187172,,,0.745735703034951,,,,,,,,,,,,,
0.370148257,,0.741463789108067,,,,,,,,,,,,,,
0.373934491,,,,,,,,,,0.741463789108067,,,,,,
0.376299948,,,,,,,,,,,0.741463789108067,,,,,
0.377641315,,,,,,,,,,,,,,0.741463789108067,,
0.379786812,,,,,,,0.741463789108067,,,,,,,,,
0.381112021,,,,,,,,,,,,,,,0.741463789108067,
0.383111676,,,,,0.738549614687158,,,,,,,,,,,
0.384055631,,,0.741463789108067,,,,,,,,,,,,,
0.385321678,,0.738549614687158,,,,,,,,,,,,,,
0.385603569,0.741463789108067,,,,,,,,,,,,,,,
0.38612232,,,,,,,,,0.741463789108067,,,,,,,
0.387078087,,,,,,,,,,,,0.741463789108067,,,,
0.387201507,,,,,,,,,,,,,,,,0.741463789108067
0.38979608,,,,,,,,,,0.741463789108067,,,,,,
0.391983059,,,,,,,0.738549614687158,,,,,,,,,
0.39297627,,,,,,,,,,,,,0.738549614687158,,,
0.393308792,,,,,,0.738549614687158,,,,,,,,,,
0.39439695,,,,,,,,0.738549614687158,,,,,,,,
0.394538665,,,,0.738549614687158,,,,,,,,,,,,
