Time [s],Rank 1,Rank 0
1.229299736,0.642383489957786,
1.231283454,,0.642383489957786
1.242081777,,0.641488677744515
1.242417663,0.641488677744515,
1.255176536,,0.640597238461374
1.255694866,0.640597238461374,
1.265991161,0.639709128870695,
1.266564005,,0.639709128870695
1.276373865,0.638824306675675,
1.278074718,,0.638824306675675
1.288307698,,0.638824306675675
1.290847666,0.63794268694778,
1.301851482,,0.63794268694778
1.307467201,0.636626923160604,
1.312240021,,0.636626923160604
1.318754971,0.635753449223729,
1.32380133,,0.635753449223729
1.333508927,0.634883049584393,
1.334824319,,0.634883049584393
1.346168689,,0.634015547854445
1.347923231,0.634015547854445,
1.355628219,,0.634015547854445
1.358219927,0.63315111635531,
1.368935989,,0.63315111635531
1.375139553,0.631862588944773,
1.379114524,,0.631862588944773
1.383734488,0.631005606001383,
1.389510189,,0.631005606001383
1.397311091,0.630152693880197,
1.40099857,,0.630152693880197
1.411456716,0.629300120799157,
1.412535453,,0.629300120799157
1.422320829,0.62845200785742,
1.434653647,0.62845200785742,
1.443227422,0.62845200785742,
1.45448829,0.62845200785742,
1.465941416,,0.62845200785742
1.46749068,0.62845200785742,
1.477273447,,0.627606394462833
1.480042342,0.627606394462833,
1.489621334,0.625090471672034,
1.491905597,,0.625090471672034
1.506043224,0.624258300626411,
1.507066233,,0.624258300626411
1.516499507,0.623425834596799,
1.522068204,,0.623425834596799
1.526375915,0.62259516513169,
1.534847575,0.62259516513169,
1.537560042,,0.62259516513169
1.547659636,,0.621768817697285
1.548205054,0.621768817697285,
1.558981726,0.620536352370861,
1.56108213,,0.620536352370861
1.569617794,0.619714815027762,
1.577684767,,0.619714815027762
1.582122096,0.618898412829383,
1.588440401,,0.618898412829383
1.596652999,0.618082906736578,
1.599926657,,0.618082906736578
1.606939391,0.617269132686075,
1.614125549,,0.617269132686075
1.617087584,0.616458975551738,
1.624821605,,0.616458975551738
1.628435432,0.615651019374925,
1.635548744,,0.615651019374925
1.639847157,0.615651019374925,
1.653174756,,0.614845515499758
1.65561484,0.614845515499758,
1.66367842,,0.613644689827364
1.665455424,0.613644689827364,
1.67805862,,0.612845023276746
1.682857172,0.612845023276746,
1.69118832,,0.612845023276746
1.697374323,0.612047682490573,
1.70089115,,0.612047682490573
1.707734344,0.610852300174087,
1.711161727,,0.610852300174087
1.718843693,0.610062045558979,
1.724222067,,0.610062045558979
1.731577043,0.609272379411967,
1.735453687,,0.609272379411967
1.745701178,0.608485388860365,
1.746194387,,0.608485388860365
1.760338476,0.607700516707239,
1.762124535,,0.607700516707239
1.771881313,0.606917854019763,
1.777546382,,0.606917854019763
1.781859134,0.606137360591816,
1.791365569,0.606137360591816,
1.792756553,,0.606137360591816
1.803710453,,0.60535902247144
1.80596943,0.60535902247144,
1.816009484,0.604197880063045,
1.819121757,,0.604197880063045
1.827745095,0.603423671610022,
1.833614204,,0.603423671610022
1.842488517,0.602652701180828,
1.844758152,,0.602652701180828
1.854691764,,0.60188378224711
1.856306547,0.60188378224711,
1.868025761,0.60111693673472,
1.870657574,,0.60111693673472
1.882179703,,0.600350885121372
1.882926034,0.600350885121372,
1.892977454,,0.600350885121372
1.897504186,0.599587135403068,
1.905468603,,0.599587135403068
1.91507864,,0.598442983530239
1.916139055,0.598442983530239,
1.925609506,,0.597684166218885
1.929364449,0.597684166218885,
1.939149546,0.596927317255949,
1.940259627,,0.596927317255949
1.951511834,,0.596173600888476
1.953665413,0.596173600888476,
1.966857721,0.595421619929117,
1.967498553,,0.595421619929117
1.975875089,,0.595421619929117
1.980367792,0.594671624515774,
1.989441264,,0.594671624515774
1.996832179,0.593550108261769,
1.999618125,,0.593550108261769
2.012020627,0.592803597092218,
2.015279454,,0.592803597092218
2.02228578,0.592060493238948,
2.026799559,,0.592060493238948
2.031753295,0.591318952960306,
2.039975265,,0.591318952960306
2.043068247,0.590579325577852,
2.051589044,,0.590579325577852
2.059301632,0.589841424096708,
2.063340742,,0.589841424096708
2.074274082,0.589104517458346,
2.079798555,,0.589104517458346
2.086656183,0.588369332271282,
2.093661293,,0.588369332271282
2.098436277,0.587635928898457,
2.107939046,,0.587635928898457
2.114482371,0.586904302195071,
2.119134833,,0.586904302195071
2.128662871,,0.586175596277427
2.130813762,0.586175596277427,
2.139309965,,0.585448445411763
2.144451907,0.585448445411763,
2.148568532,,0.585448445411763
2.1564006,0.584723097473699,
2.161321244,,0.584723097473699
2.166701195,0.583638237371877,
2.17283325,,0.583638237371877
2.182442316,0.582917214324189,
2.186596849,,0.582917214324189
2.197574896,,0.582198985381841
2.198378396,0.582198985381841,
2.206592708,,0.581481176251282
2.208627011,0.581481176251282,
2.21808574,,0.580765293389574
2.219326795,0.580765293389574,
2.229225048,,0.580052112442461
2.230463026,0.580052112442461,
2.23913721,,0.579339328846342
2.241222097,0.579339328846342,
2.249338948,,0.579339328846342
2.25651724,0.578628431250662,
2.262600883,,0.578628431250662
2.272433074,0.577565869384233,
2.272691576,,0.577565869384233
2.280887196,,0.576860067056094
2.282337937,0.576860067056094,
2.292847303,0.576155687392984,
2.294282748,,0.576155687392984
2.304024097,0.575453857283556,
2.304639995,,0.575453857283556
2.315564407,,0.575453857283556
2.31971406,0.574751505231315,
2.329325892,,0.574751505231315
2.334261951,0.573703305941233,
2.340048199,,0.573703305941233
2.347739667,0.573005032043869,
2.351000406,,0.573005032043869
2.361212027,,0.572308386127924
2.363245245,0.572308386127924,
2.372237483,,0.572308386127924
2.374297031,0.571613356469217,
2.386683153,,0.571613356469217
2.396751053,,0.570575493604613
2.407857314,,0.570575493604613
2.415792114,,0.570575493604613
2.424781351,,0.570575493604613
2.428616415,0.570575493604613,
2.433541741,,0.570575493604613
2.441633228,0.569883122498154,
2.444965333,,0.569883122498154
2.455864671,0.567844688699183,
2.457180177,,0.567844688699183
2.467171634,0.567158601857671,
2.468815005,,0.567158601857671
2.4802878,,0.566474314971202
2.482047441,0.566474314971202,
2.492840872,0.565792114595206,
2.495598121,,0.565792114595206
2.504016553,0.565111244395348,
2.512456005,,0.565111244395348
2.515262707,0.564431846926006,
2.524082093,,0.564431846926006
2.529357925,0.56375388483975,
2.53553393,,0.56375388483975
2.544413196,0.563076240690468,
2.548566627,,0.563076240690468
2.55627579,0.562400215721367,
2.56049471,,0.562400215721367
2.568339347,0.561725553649232,
2.571844462,,0.561725553649232
2.582052405,0.561052272985411,
2.582679078,,0.561052272985411
2.595027061,0.560381516171872,
2.595328502,,0.560381516171872
2.605962489,0.559711958089324,
2.606121603,,0.559711958089324
2.616715506,0.559043845072153,
2.619790073,,0.559043845072153
2.631079534,0.558377112908334,
2.631260343,,0.558377112908334
2.642845366,,0.557711762100442
2.645674805,0.557711762100442,
2.654195439,,0.557047781624368
2.656812719,0.557047781624368,
2.664943997,,0.556385163615043
2.667306248,0.556385163615043,
2.676344044,,0.555723900112017
2.676883466,0.555723900112017,
2.687012927,0.555063983536953,
2.687220537,,0.555063983536953
2.698756537,0.554405406498127,
2.699073307,,0.554405406498127
2.709828669,0.553748161769943,
2.709876631,,0.553748161769943
2.719686858,,0.553748161769943
2.726654169,0.55309224225973,
2.732235961,,0.55309224225973
2.74074181,0.552117025164033,
2.745165069,,0.552117025164033
2.75183037,0.551463143762391,
2.756610762,,0.551463143762391
2.767489339,,0.550812016792401
2.767606342,0.550812016792401,
2.77711854,,0.550163117885596
2.779686437,0.550163117885596,
2.788678676,,0.550163117885596
2.794225618,0.54951414491479,
2.797865228,,0.54951414491479
2.804807762,0.548550795612288,
2.80772124,,0.548550795612288
2.815283621,0.547905983794218,
2.818782378,,0.547905983794218
2.825904293,0.547261553288693,
2.830607464,,0.547261553288693
2.838603054,0.546618538638729,
2.848144923,,0.546618538638729
2.852407753,0.546618538638729,
2.863290594,,0.545976735377734
2.865870013,0.545976735377734,
2.876008434,0.545010642316435,
2.877183361,,0.545010642316435
2.888072653,,0.544371970855493
2.889442008,0.544371970855493,
2.899229651,,0.543735563649766
2.89980674,0.543735563649766,
2.908829544,,0.543099162076302
2.912942678,0.543099162076302,
2.921431088,,0.542464211270657
2.923960155,0.542464211270657,
2.932514687,,0.542464211270657
2.940800669,0.541830420266708,
2.946697953,,0.541830420266708
2.953942561,0.540887155695292,
2.959245864,,0.540887155695292
2.968773194,0.540257384098644,
2.975679371,,0.540257384098644
2.983673798,0.539628630786716,
2.990521905,,0.539628630786716
2.994400004,0.539000095537462,
3.005646508,,0.539000095537462
3.005668148,0.539000095537462,
3.018624513,0.538372918830245,
3.020013787,,0.538372918830245
3.028621959,0.537428897203354,
3.031043021,,0.537428897203354
3.043358465,0.53680467776445,
3.047359669,,0.53680467776445
3.057827675,0.53618259960332,
3.058719544,,0.53618259960332
3.068735249,0.535560474590072,
3.072809966,,0.535560474590072
3.084795204,0.534940591049449,
3.087503627,,0.534940591049449
3.09777225,,0.534320797515525
3.099976606,0.534320797515525,
3.108589005,,0.533702344581484
3.110206648,0.533702344581484,
3.121246286,0.533083930513582,
3.123839708,,0.533083930513582
3.132254491,0.532467881293621,
3.135220311,,0.532467881293621
3.145389828,0.531852721935756,
3.145567435,,0.531852721935756
3.156485583,,0.531852721935756
3.15969525,0.531238738160711,
3.169543067,,0.531238738160711
3.171341245,0.530324589815729,
3.179301906,,0.530324589815729
3.184959384,0.529713381212116,
3.191258876,,0.529713381212116
3.199426831,0.529103274339069,
3.206926559,,0.529103274339069
3.210785443,0.52849326657657,
3.220460971,,0.52849326657657
3.222613879,0.527884358987509,
3.231799117,,0.527884358987509
3.23620691,0.527276574472119,
3.241696535,,0.527276574472119
3.248133973,0.526669889671865,
3.252215925,,0.526669889671865
3.262290352,0.526065350602869,
3.262968251,,0.526065350602869
3.273828737,,0.525461704968569
3.274032418,0.525461704968569,
3.285279815,0.524859188108408,
3.285612778,,0.524859188108408
3.296362792,0.524257741746123,
3.300175167,,0.524257741746123
3.311633479,,0.523657368815145
3.311896576,0.523657368815145,
3.319152,,0.523657368815145
3.321854431,0.523058061349352,
3.331089816,,0.523058061349352
3.335699844,0.522167260253802,
3.341984049,,0.522167260253802
3.349375265,0.52156942522932,
3.351902525,,0.52156942522932
3.362580713,0.520972861247406,
3.362852778,,0.520972861247406
3.373217702,,0.520972861247406
3.377376786,0.520378412075463,
3.384084612,,0.520378412075463
3.388269596,0.519494321970878,
3.394510637,,0.519494321970878
3.402786265,0.518902187833749,
3.408456567,,0.518902187833749
3.419647096,0.518311133881739,
3.427556723,,0.518311133881739
3.430224639,0.517720177905971,
3.440713618,0.517720177905971,
3.442560468,,0.517720177905971
3.453772804,,0.517131390233156
3.454151051,0.517131390233156,
3.465127022,0.516244588242083,
3.468515077,,0.516244588242083
3.474937628,0.515657127595275,
3.481857797,,0.515657127595275
3.48492906,0.515071932064154,
3.491313458,,0.515071932064154
3.496701226,0.514487494233231,
3.505437117,,0.514487494233231
3.507720868,0.513904108553856,
3.51892318,0.513904108553856,
3.522053986,,0.513904108553856
3.528002601,0.513321709937234,
3.533112247,,0.513321709937234
3.538688123,0.513321709937234,
3.550545105,,0.512446026261692
3.552011423,0.512446026261692,
3.563251242,0.511573550049532,
3.565358581,,0.511573550049532
3.573756659,0.510994084339817,
3.579709233,,0.510994084339817
3.584513705,0.51041685503717,
3.589694313,,0.51041685503717
3.600341736,0.509840345879629,
3.605699132,,0.509840345879629
3.611734017,0.509265616289519,
3.616884255,,0.509265616289519
3.621863978,0.50869095216177,
3.627821678,,0.50869095216177
3.636972271,0.508117420308551,
3.638620872,,0.508117420308551
3.647804527,,0.507543878801329
3.651290834,0.507543878801329,
3.659759111,,0.506972379470421
3.66228634,0.506972379470421,
3.671620381,,0.506972379470421
3.672755123,0.506401621024972,
3.682250737,,0.506401621024972
3.683012608,0.505551263588217,
3.694189004,,0.505551263588217
3.698817296,0.50498289222481,
3.704806169,,0.50498289222481
3.709785659,0.504414513818574,
3.714788773,,0.504414513818574
3.720343757,0.50384707348006,
3.725850151,,0.50384707348006
3.730728827,0.503280593538172,
3.736773972,,0.503280593538172
3.742039479,0.50271607720902,
3.748010934,,0.50271607720902
3.758190655,0.502152302362804,
3.760905543,,0.502152302362804
3.770651016,0.501589500876511,
3.774863681,,0.501589500876511
3.783687936,0.501027617332322,
3.786931646,,0.501027617332322
3.796323531,0.500466655985454,
3.796670249,,0.500466655985454
3.807452655,0.499906610327697,
3.810002305,,0.499906610327697
3.819987639,0.49934654139287,
3.824191424,,0.49934654139287
3.829924566,0.498787536849791,
3.834563575,,0.498787536849791
3.840730665,0.498230321505649,
3.847943311,,0.498230321505649
3.855303685,0.49767298505089,
3.859622561,,0.49767298505089
3.870623996,0.497117595268954,
3.873574384,,0.497117595268954
3.879980235,0.496562905946422,
3.883899968,,0.496562905946422
3.889872358,0.496009156826446,
3.895037031,,0.496009156826446
3.901044772,0.49545629276195,
3.911497099,,0.49545629276195
3.91150718,0.494904319074411,
3.922198828,,0.494904319074411
3.925748094,0.494904319074411,
3.939955782,0.494353229782851,
3.940660034,,0.494353229782851
3.949938263,0.493524343466122,
3.951822505,,0.493524343466122
3.962034706,0.492975464002575,
3.967126982,,0.492975464002575
3.976936624,0.492427457299227,
3.977734024,,0.492427457299227
3.991708942,0.491880314940085,
3.996031472,,0.491880314940085
4.001744727,0.49133404063695,
4.005298509,,0.49133404063695
4.015782573,0.490788630192136,
4.020871775,,0.490788630192136
4.026915907,0.490242222061671,
4.032942818,,0.490242222061671
4.038358142,0.490242222061671,
4.045785868,,0.489697769734155
4.050967758,0.489697769734155,
4.056125314,,0.489697769734155
4.065299772,0.488879682500472,
4.067155239,,0.488879682500472
4.076328274,0.488071292559153,
4.084467109,,0.488071292559153
4.090753392,0.487531750961161,
4.098009218,,0.487531750961161
4.101216021,0.486992166794728,
4.10893756,,0.486992166794728
4.112453875,0.486453593665372,
4.120352622,,0.486453593665372
4.127708996,0.485915821505959,
4.131561269,,0.485915821505959
4.13642528,0.485378891006557,
4.14730608,,0.485378891006557
4.149632763,0.484842791706164,
4.159107212,,0.484842791706164
4.165857589,0.484307522954155,
4.170146318,,0.484307522954155
4.177360905,0.483772162402051,
4.180807455,,0.483772162402051
4.188792867,0.483238700900953,
4.192014037,,0.483238700900953
4.20207015,,0.482705857258176
4.202961996,0.482705857258176,
4.213956137,,0.482705857258176
4.217697008,0.482173880752577,
4.227610686,,0.482173880752577
4.227858883,0.481380079461375,
4.23833601,,0.481380079461375
4.24327241,0.480849218380428,
4.249551322,,0.480849218380428
4.25468218,0.480320210476842,
4.261185168,,0.480320210476842
4.265920195,0.479791821747843,
4.272062202,,0.479791821747843
4.277334376,0.479264288864403,
4.282960795,,0.479264288864403
4.287390427,0.478737557231511,
4.291725856,,0.478737557231511
4.298720654,0.478211632373574,
4.302818766,,0.478211632373574
4.309739294,0.477686532384098,
4.314212008,,0.477686532384098
4.319652616,0.477162202994337,
4.324876142,,0.477162202994337
4.333271938,0.476638674628726,
4.337473256,,0.476638674628726
4.343681284,0.476115937887309,
4.349209076,,0.476115937887309
4.358221568,0.475593991461763,
4.363531713,,0.475593991461763
4.373844286,0.475072832560862,
4.378293882,,0.475072832560862
4.389556152,,0.474552458766499
4.391041602,0.474552458766499,
4.401637718,0.474032867635027,
4.405918756,,0.474032867635027
4.414108994,0.473514056767854,
4.421653654,,0.473514056767854
4.42747368,0.472996023792555,
4.431155602,,0.472996023792555
4.438500348,0.472477862495304,
4.440917047,,0.472477862495304
4.450696099,0.471960626919599,
4.451130242,,0.471960626919599
4.461030176,,0.471445015312293
4.465465561,0.471445015312293,
4.474447177,,0.471445015312293
4.481663194,0.470930100875582,
4.4876171,,0.470930100875582
4.491715136,0.470161983296139,
4.497779328,,0.470161983296139
4.502803366,0.4696480837876,
4.509175827,,0.4696480837876
4.518829654,0.469135881772212,
4.520942098,,0.469135881772212
4.528633384,0.468623499299309,
4.535477054,,0.468623499299309
4.541315867,0.46811184686144,
4.545978403,,0.46811184686144
4.552350553,0.467601936377898,
4.559961267,,0.467601936377898
4.565392034,0.46709260235417,
4.575316722,,0.46709260235417
4.575933484,0.46709260235417,
4.589517534,0.466584067438042,
4.592288959,,0.466584067438042
4.602432504,,0.46581873406775
4.602736544,0.46581873406775,
4.61472185,0.465312104877975,
4.617008895,,0.465312104877975
4.630805992,,0.465312104877975
4.633932055,0.464805323004906,
4.644784937,,0.464805323004906
4.649076,0.464050188634706,
4.655847858,,0.464050188634706
4.659355376,0.463545308228788,
4.666826185,,0.463545308228788
4.671186738,0.463041152084274,
4.678516812,,0.463041152084274
4.681357073,0.462538645680484,
4.691603874,,0.462538645680484
4.692714392,0.462036711961365,
4.703168822,0.462036711961365,
4.704867853,,0.462036711961365
4.717000668,,0.461535555090533
4.717072719,0.461535555090533,
4.728273773,,0.46078141635513
4.729131175,0.46078141635513,
4.738946777,,0.460282109225383
4.740396021,0.460282109225383,
4.751025658,,0.459783509188743
4.75182239,0.459783509188743,
4.765125804,0.459285635614177,
4.766238344,,0.459285635614177
4.777069021,,0.458788481771317
4.780197011,0.458788481771317,
4.788059245,,0.458788481771317
4.797648173,0.458292046082996,
4.79943656,,0.458292046082996
4.807799083,0.457552140337286,
4.809330109,,0.457552140337286
4.818812219,0.457058360297906,
4.821121869,,0.457058360297906
4.835685479,0.456565144619442,
4.836695687,,0.456565144619442
4.846945805,0.456071806159582,
4.852834124,,0.456071806159582
4.858148348,0.455579324792753,
4.864354439,,0.455579324792753
4.869373093,0.455087508482964,
4.879136533,,0.455087508482964
4.884005038,0.454596396765388,
4.892181027,,0.454596396765388
4.898730338,0.454105981364568,
4.90525525,,0.454105981364568
4.909731497,0.453616262827214,
4.91584855,,0.453616262827214
4.925805535,0.453127239523169,
4.930441299,,0.453127239523169
4.9371911,0.452638910023552,
4.941630842,,0.452638910023552
4.947760725,0.452151272720854,
4.95262305,,0.452151272720854
4.959601268,0.451664325960362,
4.965827533,,0.451664325960362
4.975139301,0.451179811016627,
4.976607693,,0.451179811016627
4.985720553,0.450693947814535,
4.987092313,,0.450693947814535
4.995677576,0.450209158074663,
5.00107642,,0.450209158074663
5.007045209,0.449724092398625,
5.012323165,,0.449724092398625
5.017806456,0.449240735875033,
5.026871371,,0.449240735875033
5.031746256,0.448757859133063,
5.042312062,,0.448757859133063
5.043110732,0.448757859133063,
5.056935572,,0.448275703543857
5.058614977,0.448275703543857,
5.067916695,,0.447550308423452
5.068374896,0.447550308423452,
5.078541237,,0.447069841748812
5.078915174,0.447069841748812,
5.089954992,0.446590051199484,
5.092434094,,0.446590051199484
5.101140255,0.446110065931607,
5.106711347,,0.446110065931607
5.115940999,0.445631757373447,
5.118501172,,0.445631757373447
5.128275607,,0.445631757373447
5.130089961,0.445153924386254,
5.14257929,,0.445153924386254
5.144861548,0.444441545237404,
5.150990326,,0.444441545237404
5.155848274,0.444441545237404,
5.166828381,,0.443965450328094
5.168434556,0.443965450328094,
5.179934324,0.443248535553687,
5.180917591,,0.443248535553687
5.19073885,0.442773340090316,
5.197140753,,0.442773340090316
5.200415577,0.442299617504375,
5.208138826,,0.442299617504375
5.214791633,0.441826403299987,
5.223502339,,0.441826403299987
5.224473141,0.441826403299987,
5.237841956,0.441354658021383,
5.239732818,,0.441354658021383
5.249621639,0.44064502413377,
5.255751149,,0.44064502413377
5.260265023,0.440174779920029,
5.27081805,0.440174779920029,
5.272006386,,0.440174779920029
5.283046204,,0.439704472185501
5.284245059,0.439704472185501,
5.293834685,0.438998119361593,
5.297027525,,0.438998119361593
5.30544581,0.43852950451769,
5.311888812,,0.43852950451769
5.316803891,0.438061538754129,
5.326512933,,0.438061538754129
5.327248388,0.438061538754129,
5.339446164,0.437594223152834,
5.340679921,,0.437594223152834
5.351452359,0.436893875087766,
5.356192387,,0.436893875087766
5.361908743,0.43642708661345,
5.367252883,,0.43642708661345
5.371444966,0.435962210721861,
5.375882101,,0.435962210721861
5.387023403,,0.435497717566877
5.387760491,0.435497717566877,
5.399090107,0.435033704158921,
5.403294316,,0.435033704158921
5.412025382,0.434569786388038,
5.413587866,,0.434569786388038
5.423417963,0.434106438613913,
5.426279678,,0.434106438613913
5.434705482,0.433643709425076,
5.441994671,,0.433643709425076
5.446076885,0.433181603326512,
5.452786979,,0.433181603326512
5.457293701,0.432721017809549,
5.462509905,,0.432721017809549
5.469291957,0.432260899006997,
5.473996843,,0.432260899006997
5.480336256,0.431801447662753,
5.488881835,,0.431801447662753
5.490667401,0.431801447662753,
5.502812519,,0.431342617025789
5.503020886,0.431342617025789,
5.513065341,0.430654069682361,
5.518264566,,0.430654069682361
5.524464397,0.430196780113257,
5.532070002,,0.430196780113257
5.534618764,0.429740953075785,
5.541231105,,0.429740953075785
5.544831687,0.429284774284524,
5.551852279,,0.429284774284524
5.554475819,0.428830925333985,
5.561072237,,0.428830925333985
5.5649958,0.428375860387792,
5.571669888,,0.428375860387792
5.576205539,0.42792169712782,
5.582737049,,0.42792169712782
5.587795575,0.42792169712782,
5.598164088,,0.427467432819719
5.601304764,0.427467432819719,
5.608820141,0.426787003096172,
5.612763102,,0.426787003096172
5.619475904,0.426335017474385,
5.626808791,,0.426335017474385
5.631233305,0.425884401735476,
5.641919358,0.425884401735476,
5.642160156,,0.425884401735476
5.655248422,0.425433392880671,
5.656267236,,0.425433392880671
5.664676716,0.424757777043298,
5.670851365,,0.424757777043298
5.675895527,0.424757777043298,
5.685055704,0.424308311429063,
5.685313423,,0.424308311429063
5.696354268,0.423636501881167,
5.700645464,,0.423636501881167
5.707520929,0.423189223397158,
5.716445552,,0.423189223397158
5.7185012,0.423189223397158,
5.727795265,0.422742733000037,
5.732087226,,0.422742733000037
5.740246666,0.422073192420776,
5.744039535,,0.422073192420776
5.75197899,0.421628278526168,
5.75782281,,0.421628278526168
5.761766112,0.421185487014971,
5.770333726,,0.421185487014971
5.776466344,0.420740504071459,
5.784838341,,0.420740504071459
5.787473387,0.420740504071459,
5.799703517,,0.420295822782569
5.801721177,0.420295822782569,
5.812130863,0.419630748645955,
5.816039359,,0.419630748645955
