Time [s],Rank 5,Rank 1,Rank 4,Rank 0,Rank 7,Rank 3,Rank 6,Rank 2
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.000982223,,1.0,,,,,,
0.001653339,,,,,,,1.0,
0.001961542,,,,1.0,,,,
0.004711899,,,,,,,,1.0
0.005429793,,,1.0,,,,,
0.005452005,1.0,,,,,,,
0.00766767,,,,,1.0,,,
0.010373887,,,1.0,,,,,
0.014661886,,,,,,1.0,,
0.015409764,1.0,,,,,,,
0.020847214,,,1.0,,,,,
0.021971215,,,,1.0,,,,
0.024840881,,,,,,,,1.0
0.025057371,,,,,1.0,,,
0.026705242,,,,,,,1.0,
0.02732432,1.0,,,,,,,
0.029838946,,,1.0,,,,,
0.033392741,,1.0,,,,,,
0.035908552,,,,1.0,,,,
0.038317147,,,,,,,,1.0
0.038655592,1.0,,,,,,,
0.039136655,,,,,,,1.0,
0.039382053,,,,,,1.0,,
0.041559013,,,,,1.0,,,
0.043837235,,,1.0,,,,,
0.044256506,,1.0,,,,,,
0.049170596,,,,1.0,,,,
0.049766738,1.0,,,,,,,
0.049809968,,,,,,,,1.0
0.05324756,,,,,1.0,,,
0.053472827,,,,,,,1.0,
0.053835116,,,1.0,,,,,
0.056194045,,1.0,,,,,,
0.060287024,,,,1.0,,,,
0.060871133,,,,,,,,1.0
0.06235751,0.776070264648084,,,,,,,
0.063720302,,,,,0.776070264648084,,,
0.064160884,,,,,,,1.0,
0.06436813,,,1.0,,,,,
0.066699919,,,,,,0.776070264648084,,
0.067487991,,0.776070264648084,,,,,,
0.073481906,0.776070264648084,,,,,,,
0.073520942,,,,,,,,1.0
0.074416741,,,,,0.776070264648084,,,
0.077140959,,,,0.776070264648084,,,,
0.077357244,,,0.776070264648084,,,,,
0.082546065,,,,,,,0.776070264648084,
0.083513989,,,,,0.776070264648084,,,
0.083668139,,,,,,,,0.776070264648084
0.084238776,,0.764155838870214,,,,,,
0.084267101,0.764155838870214,,,,,,,
0.088614308,,,,,,0.764155838870214,,
0.089759723,,,,0.776070264648084,,,,
0.089793818,,,,,0.764155838870214,,,
0.091216884,,,0.776070264648084,,,,,
0.095783295,,,,,,,0.776070264648084,
0.096024826,,0.764155838870214,,,,,,
0.096766645,,,,,0.764155838870214,,,
0.098188423,,,,,,,,0.764155838870214
0.098841872,0.757134507664827,,,,,,,
0.099188987,,,,,,0.757134507664827,,
0.102921295,,,,0.764155838870214,,,,
0.103340734,,,0.764155838870214,,,,,
0.105874364,,0.757134507664827,,,,,,
0.106262641,,,,,,,0.764155838870214,
0.106998963,,,,,0.757134507664827,,,
0.110829262,,,,,,,,0.764155838870214
0.112788789,,,,,,0.752805626783618,,
0.113030224,0.752805626783618,,,,,,,
0.117119879,,0.752805626783618,,,,,,
0.117429024,,,,0.757134507664827,,,,
0.117705166,,,,,,,0.757134507664827,
0.118117959,,,0.757134507664827,,,,,
0.118205478,,,,,0.752805626783618,,,
0.123227141,,,,,,,,0.757134507664827
0.125043837,0.752805626783618,,,,,,,
0.127023492,,,,,0.752805626783618,,,
0.127858103,,,,,,0.748927951408072,,
0.129753767,,,,,,,0.757134507664827,
0.130026399,,0.748927951408072,,,,,,
0.131024637,,,,,,,,0.757134507664827
0.131948279,,,,0.757134507664827,,,,
0.132441358,,,0.757134507664827,,,,,
0.135097217,0.748927951408072,,,,,,,
0.137819651,,,,,0.748927951408072,,,
0.138259284,,0.748927951408072,,,,,,
0.139386011,,,,,,,0.752805626783618,
0.140097342,,,0.752805626783618,,,,,
0.141814557,,,,,,,,0.752805626783618
0.142238451,,,,,,0.745964167021356,,
0.142281335,,,,0.752805626783618,,,,
0.144135259,0.748927951408072,,,,,,,
0.145604161,,,,,0.745964167021356,,,
0.151508855,,0.745964167021356,,,,,,
0.151775618,,,,,,,0.748927951408072,
0.153296359,,,0.748927951408072,,,,,
0.153402509,0.745964167021356,,,,,,,
0.153697874,,,,,0.745964167021356,,,
0.153946401,,,,,,,,0.748927951408072
0.154074029,,,,0.748927951408072,,,,
0.157875261,,,,,,0.745964167021356,,
0.158232152,,0.745964167021356,,,,,,
0.165114473,,,,,,,,0.748927951408072
0.165848788,,,,,0.742971185432154,,,
0.166086612,,,,,,,0.745964167021356,
0.166314391,0.742971185432154,,,,,,,
0.166739289,,,0.745964167021356,,,,,
0.167958068,,,,,,0.742971185432154,,
0.168048193,,0.742971185432154,,,,,,
0.170920868,,,,0.745964167021356,,,,
0.171762125,,,0.745964167021356,,,,,
0.17260261,,,,,0.742971185432154,,,
0.175316495,,,,,,0.742971185432154,,
0.17587719,,,,,,,,0.745964167021356
0.175897454,,0.742971185432154,,,,,,
0.176401874,,,,0.745964167021356,,,,
0.17954024,,,,,,,0.745964167021356,
0.180639497,0.742971185432154,,,,,,,
0.181471262,,,,,0.73916007635369,,,
0.181620418,,,,,,,,0.745964167021356
0.185965016,,,0.742971185432154,,,,,
0.186022366,,,,,,0.73916007635369,,
0.187640184,,0.73916007635369,,,,,,
0.188030466,0.73916007635369,,,,,,,
0.188315336,,,,0.742971185432154,,,,
0.189233715,,,,,,,0.742971185432154,
0.190491803,,,,,0.73916007635369,,,
0.192435735,,,,,,,,0.742971185432154
0.193666985,,,0.742971185432154,,,,,
0.195344754,,,,0.742971185432154,,,,
0.195853403,,0.73916007635369,,,,,,
0.197738912,,,,,,,0.742971185432154,
0.198372485,,,,,0.73916007635369,,,
0.198942182,0.73916007635369,,,,,,,
0.200581997,,,,,,,,0.73916007635369
0.201042717,,,,,,0.735628695943622,,
0.203331508,,,0.73916007635369,,,,,
0.206956771,,,,,0.735628695943622,,,
0.207258204,,0.735628695943622,,,,,,
0.207524318,,,,0.73916007635369,,,,
0.207527421,0.735628695943622,,,,,,,
0.209030144,,,,,,,,0.73916007635369
0.209553825,,,,,,,0.73916007635369,
0.210780244,,,0.73916007635369,,,,,
0.21557274,,,,,,0.735628695943622,,
0.215984796,,0.735628695943622,,,,,,
0.216129336,,,,,,,0.73916007635369,
0.21614109,,,,,0.735628695943622,,,
0.21665537,0.735628695943622,,,,,,,
0.218058798,,,,0.73916007635369,,,,
0.220571777,,,,,,,,0.73916007635369
0.222061321,,,0.73916007635369,,,,,
0.224457767,0.731765727017117,,,,,,,
0.226801264,,,,,,0.731765727017117,,
0.227366726,,,,0.735628695943622,,,,
0.2276889,,,,,,,0.735628695943622,
0.227757772,,,,,0.731765727017117,,,
0.228239325,,0.731765727017117,,,,,,
0.23027501,,,,,,,,0.735628695943622
0.231385389,0.731765727017117,,,,,,,
0.232893685,,,0.735628695943622,,,,,
0.234216283,,0.731765727017117,,,,,,
0.236058982,,,,,,,,0.735628695943622
0.236093,,,,,,0.731765727017117,,
0.237891131,,,,,0.731765727017117,,,
0.23822466,,,,0.735628695943622,,,,
0.23979317,,,,,,,0.735628695943622,
0.240935628,,,0.735628695943622,,,,,
0.243481764,,,,,,,,0.731765727017117
0.246292586,0.72843248798098,,,,,,,
0.246383274,,,,,0.72843248798098,,,
0.246686769,,0.72843248798098,,,,,,
0.248364615,,,,,,0.72843248798098,,
0.249744807,,,,0.731765727017117,,,,
0.250527734,,,,,,,0.731765727017117,
0.250793911,,,,,,,,0.731765727017117
0.250801725,,,0.731765727017117,,,,,
0.253068759,0.72843248798098,,,,,,,
0.253582694,,,,,0.72843248798098,,,
0.255404144,,,,0.731765727017117,,,,
0.255679511,,,,,,0.72843248798098,,
0.257916151,,,0.731765727017117,,,,,
0.258093635,,0.72843248798098,,,,,,
0.261618077,,,,,,,0.731765727017117,
0.264529335,,,,,,,,0.731765727017117
0.265391775,0.72506199141543,,,,,,,
0.265878211,,,,,0.72506199141543,,,
0.266346162,,,,,,0.72506199141543,,
0.267365736,,,,0.72843248798098,,,,
0.268868205,,0.72506199141543,,,,,,
0.269680683,,,0.72843248798098,,,,,
0.272802116,,,,,,,0.72843248798098,
0.27326308,0.72506199141543,,,,,,,
0.273660437,,,,,,0.722369892255624,,
0.273928545,,,,,0.72506199141543,,,
0.274848913,,,0.72843248798098,,,,,
0.274957632,,0.72506199141543,,,,,,
0.27529143,,,,,,,,0.72843248798098
0.278494342,,,,,,,0.72843248798098,
0.280036763,,,,,,0.722369892255624,,
0.280899966,,,,0.72506199141543,,,,
0.283151672,,,,,,,,0.72506199141543
0.28426321,0.722369892255624,,,,,,,
0.284778738,,,,,0.722369892255624,,,
0.285452517,,0.722369892255624,,,,,,
0.28563946,,,0.72506199141543,,,,,
0.287300612,,,,,,,0.72506199141543,
0.288778427,0.722369892255624,,,,,,,
0.290161682,,,0.72506199141543,,,,,
0.292295712,,,,,,,0.72506199141543,
0.293104319,,,,,,0.719617253427322,,
0.293334397,,,,,0.722369892255624,,,
0.29413183,,,,0.72506199141543,,,,
0.295402822,,,,,,,,0.72506199141543
0.296270797,,0.719617253427322,,,,,,
0.299297379,0.719617253427322,,,,,,,
0.301139782,,,0.722369892255624,,,,,
0.302613736,,,,,,,0.722369892255624,
0.302813366,,,,,0.719617253427322,,,
0.303220305,,0.719617253427322,,,,,,
0.304283309,,,,0.722369892255624,,,,
0.304755967,,,,,,0.719617253427322,,
0.305399321,,,,,,,,0.722369892255624
0.306951795,0.719617253427322,,,,,,,
0.308838016,,,,,0.719617253427322,,,
0.311814214,,,,,,,0.722369892255624,
0.313076831,,,0.722369892255624,,,,,
0.315277119,,0.717266608552433,,,,,,
0.315822027,,,,,,0.717266608552433,,
0.316746546,,,,,,,,0.719617253427322
0.317325587,,,,0.719617253427322,,,,
0.317922206,0.717266608552433,,,,,,,
0.318771414,,,,,0.717266608552433,,,
0.320697012,,,0.719617253427322,,,,,
0.321034519,,,,,,,0.719617253427322,
0.324244545,,0.717266608552433,,,,,,
0.326009685,,,,,,0.717266608552433,,
0.326354569,,,,,0.717266608552433,,,
0.328305707,,,0.719617253427322,,,,,
