Time [s],Rank 1,Rank 0,Rank 3,Rank 2
29.218922684,0.0548792723540096,,,
29.223825405,,,,0.0548268853014443
29.227812594,,,0.0548268853014443,
29.229218141,,0.0548268853014443,,
29.231414891,0.0548268853014443,,,
29.236191182,,,,0.0547603412725055
29.237337139,,0.0547603412725055,,
29.24188122,,,0.0547603412725055,
29.245164966,0.0547603412725055,,,
29.246783531,,,,0.05470803153715
29.250553236,,,0.0547603412725055,
29.250961716,,0.05470803153715,,
29.256973204,,,,0.05470803153715
29.25815935,0.05470803153715,,,
29.262408213,,,0.05470803153715,
29.263875646,,0.0546440677903689,,
29.269722404,,,,0.0546440677903689
29.27057063,0.0546440677903689,,,
29.271470547,,,0.0546440677903689,
29.277257402,,,,0.0545783765992628
29.277856083,,0.0545783765992628,,
29.281675782,0.0545783765992628,,,
29.282527486,,,0.0545783765992628,
29.28881032,,0.054526388620532,,
29.289595526,,,,0.054526388620532
29.290449904,0.054526388620532,,,
29.293911889,,,0.054526388620532,
29.301182452,,0.0544744345164262,,
29.302809073,,,,0.0544744345164262
29.30544656,0.0544744345164262,,,
29.306537762,,,0.0544744345164262,
29.313788764,,0.0544223596285356,,
29.314620152,0.0544223596285356,,,
29.316406163,,,0.0544223596285356,
29.316607094,,,,0.0544223596285356
29.322269786,,0.0543701907092742,,
29.325694021,,,,0.0543701907092742
29.32741652,0.0543701907092742,,,
29.328392282,,,0.0543701907092742,
29.334953446,,0.0543180975523905,,
29.338810808,0.0543180975523905,,,
29.339052611,,,,0.0543180975523905
29.339584442,,,0.0543180975523905,
29.348371312,,,,0.0542659543627209
29.349534756,,0.0542659543627209,,
29.352157513,0.0542659543627209,,,
29.354307486,,,0.0542659543627209,
29.357835095,,,,0.0542138740063738
29.36198129,,0.0542138740063738,,
29.363509233,0.0542138740063738,,,
29.365539318,,,0.0542138740063738,
29.367736395,,,,0.0541620086410629
29.370359555,,0.0541620086410629,,
29.374969382,0.0541620086410629,,,
29.376524946,,,,0.0541620086410629
29.378048231,,0.0541620086410629,,
