Time [s],Relative error 0
42.232809978,0.00978013327131926
42.243042148,0.00977067380975699
42.2533835,0.00976122349828407
42.263096082,0.00975178232804929
42.274256572,0.00974235029021001
42.284249069,0.00973292737593213
42.293770471,0.0097235135763901
42.303104652,0.00971410888276692
42.313466581,0.0097047132862541
42.322657421,0.0096953267780517
42.331330328,0.00968594934936826
42.341304493,0.00967658099142086
42.349900432,0.00966722169543504
42.359436448,0.00965787145264487
42.369031269,0.00964853025429288
42.37805775,0.00963919809163006
42.388094039,0.00962987495591588
42.398523524,0.00962056083841827
42.407294095,0.0096112557304136
42.417370827,0.00960195962318668
42.427042415,0.00959267250803076
42.436500621,0.00958339437624751
42.445768629,0.009574125219147
42.455708877,0.00956486502804772
42.465555869,0.00955561379427658
42.475744559,0.00954637150916884
42.48545244,0.00953713816406817
42.494333587,0.00952791375032661
42.503876258,0.00951869825930456
42.515524982,0.00950949168237079
42.523997647,0.00950029401090241
42.534052659,0.00949110523628487
42.543279973,0.00948192534991197
42.552072145,0.00947275434318583
42.562306169,0.00946359220751687
42.57146703,0.00945443893432385
42.581146155,0.00944529451503381
42.591295053,0.0094361589410821
42.601049142,0.00942703220391233
42.610801225,0.00941791429497643
42.620371059,0.00940880520573455
42.630515296,0.00939970492765514
42.640378836,0.0093906134522149
42.649671501,0.00938153077089875
42.659166001,0.00937245687519988
42.668563959,0.00936339175661968
42.678113024,0.0093543354066678
42.687801662,0.00934528781686206
42.696641764,0.00933624897872852
42.706031843,0.00932721888380143
42.715548033,0.00931819752362321
42.725329484,0.0093091848897445
42.734774681,0.00930018097372408
42.744400423,0.00929118576712891
42.753402378,0.00928219926153412
42.763299305,0.00927322144852296
42.772164996,0.00926425231968686
42.781630199,0.00925529186662536
42.79142493,0.00924634008094614
42.801405019,0.00923739695426498
42.811133248,0.0092284624782058
42.82034664,0.00921953664440061
42.83008835,0.0092106194444895
42.838681252,0.00920171087012066
42.848395489,0.00919281091295038
42.857060627,0.009183919564643
42.867078754,0.00917503681687092
42.876688269,0.00916616266131461
42.886759418,0.00915729708966258
42.896533522,0.00914844009361139
42.906512719,0.00913959166486562
42.916732079,0.0091307517951379
42.926945506,0.00912192047614885
42.938484768,0.00911309769962711
42.948057218,0.00910428345730933
42.958577802,0.00909547774094014
42.96843561,0.00908668054227216
42.976755803,0.00907789185306601
42.986935152,0.00906911166509026
42.996823389,0.00906033997012144
43.006865842,0.00905157675994405
43.015552831,0.00904282202635053
43.025736739,0.00903407576114126
43.034926798,0.00902533795612456
43.045840408,0.00901660860311667
43.056056701,0.00900788769394174
43.066333123,0.00899917522043184
43.076419668,0.00899047117442695
43.085136335,0.00898177554777492
43.093764338,0.00897308833233151
43.104790077,0.00896440951996034
43.115322699,0.00895573910253292
43.12546409,0.0089470770719286
43.135631631,0.00893842342003462
43.145724801,0.00892977813874605
43.155856068,0.00892114121996578
43.166082665,0.00891251265560457
43.17593947,0.00890389243758099
43.186345851,0.00889528055782142
43.196428948,0.00888667700826006
43.205756413,0.00887808178083893
43.214134059,0.00886949486750781
