Time [s],Rank 27,Rank 5,Rank 14,Rank 19,Rank 1,Rank 20,Rank 8,Rank 25,Rank 12,Rank 17,Rank 31,Rank 4,Rank 23,Rank 0,Rank 28,Rank 10,Rank 7,Rank 15,Rank 21,Rank 3,Rank 26,Rank 13,Rank 18,Rank 6,Rank 24,Rank 29,Rank 11,Rank 2,Rank 16,Rank 30,Rank 9,Rank 22
0.10015571,,,,0.746762400978344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.101838074,,,,,,,,,0.746762400978344,,,,,,,,,,,,,,,,,,,,,,,
0.101979075,,,,,,,,,,,,,,,,,,,,,,0.746762400978344,,,,,,,,,,
0.102550255,,,,,,,,,,,,0.746762400978344,,,,,,,,,,,,,,,,,,,,
0.102937365,,0.746762400978344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.103241033,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746762400978344,,,,,
0.103644488,,,,,,,,,,,,,,,,,,,,,,,,,,0.746762400978344,,,,,,
0.103662799,,,,,,,,,,,,,,,,,,0.746762400978344,,,,,,,,,,,,,,
0.104302054,,,,,,,,,,,,,,,0.746762400978344,,,,,,,,,,,,,,,,,
0.104821449,,,,,,,,,,,,,0.746762400978344,,,,,,,,,,,,,,,,,,,
0.105479101,,,,,,,,,,,,,,,,,,,,,,,,0.746762400978344,,,,,,,,
0.106307714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746762400978344
0.106692304,0.746762400978344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.107142056,,,,,,,,,,,,,,,,,,,,,,,0.746762400978344,,,,,,,,,
0.107280751,,,,,,,,,,,,,,,,,,,0.746762400978344,,,,,,,,,,,,,
0.107461068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746762400978344,,
0.10888142,,,,,,,,,,,,,,,,,,,,,,,,,0.746762400978344,,,,,,,
0.109023377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746762400978344,,,
0.109112311,,,,,,,,,,,,,,,,0.746762400978344,,,,,,,,,,,,,,,,
0.109983584,,,,,0.746762400978344,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110050589,,,,,,,0.746762400978344,,,,,,,,,,,,,,,,,,,,,,,,,
0.112803348,,,,,,,,0.746762400978344,,,,,,,,,,,,,,,,,,,,,,,,
0.113960003,,,,,,,,,,,,,,0.746762400978344,,,,,,,,,,,,,,,,,,
0.115088865,,,,,,,,,,,0.746762400978344,,,,,,,,,,,,,,,,,,,,,
0.115625372,,,,,,0.746762400978344,,,,,,,,,,,,,,,,,,,,,,,,,,
0.116227701,,,0.746762400978344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.116309059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746762400978344,
0.118603744,,,,,,,,,,0.746762400978344,,,,,,,,,,,,,,,,,,,,,,
0.119494737,,,,,,,,,,,,,,,,,,,,,0.746762400978344,,,,,,,,,,,
0.119974162,,,,,,,,,,,,,,,,,0.746762400978344,,,,,,,,,,,,,,,
0.122465319,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746762400978344,,,,
0.163183457,,,,,,,,,,,,,,,,,,,0.718624751912865,,,,,,,,,,,,,
0.1659864,,,,,0.718624751912865,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.168280205,,,,,,0.718624751912865,,,,,,,,,,,,,,,,,,,,,,,,,,
0.169100819,,,,,,,,,,,,,,,,,,,,,,,,,,0.718624751912865,,,,,,
0.170969753,,,,,,,,,0.718624751912865,,,,,,,,,,,,,,,,,,,,,,,
0.17203655,,,0.718624751912865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.172321375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718624751912865
0.172549334,,,,0.718624751912865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.172788661,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718624751912865,,,,,
0.172829232,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718624751912865,,,,
0.175142958,,,,,,,,,,,,0.718624751912865,,,,,,,,,,,,,,,,,,,,
0.175205633,0.718624751912865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.175434705,,,,,,,,,,,,,,,,,,0.718624751912865,,,,,,,,,,,,,,
0.175843828,,,,,,,,,,,,,,,,,,,,,0.718624751912865,,,,,,,,,,,
0.175909525,,0.718624751912865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.176395852,,,,,,,,,,,,,,,0.718624751912865,,,,,,,,,,,,,,,,,
0.177098147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718624751912865,,
0.177557525,,,,,,,,,,,,,,,,,,,,,,0.718624751912865,,,,,,,,,,
0.179742528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718624751912865,
0.180237516,,,,,,,,,,,,,,,,,,,,,,,,0.718624751912865,,,,,,,,
0.180605019,,,,,,,,,,,,,0.718624751912865,,,,,,,,,,,,,,,,,,,
0.181431092,,,,,,,0.718624751912865,,,,,,,,,,,,,,,,,,,,,,,,,
0.184052544,,,,,,,,,,,,,,,,0.718624751912865,,,,,,,,,,,,,,,,
0.18470749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718624751912865,,,
0.184847448,,,,,,,,,,0.718624751912865,,,,,,,,,,,,,,,,,,,,,,
0.186778065,,,,,,,,,,,,,,,,,,,,0.718624751912865,,,,,,,,,,,,
0.187232456,,,,,,,,,,,,,,,,,,,,,,,0.718624751912865,,,,,,,,,
0.189287547,,,,,,,,,,,0.718624751912865,,,,,,,,,,,,,,,,,,,,,
0.193061163,,,,,,,,,,,,,,0.718624751912865,,,,,,,,,,,,,,,,,,
0.196319192,,,,,,,,,,,,,,,,,,,,,,,,,0.718624751912865,,,,,,,
0.198609752,,,,,,,,0.718624751912865,,,,,,,,,,,,,,,,,,,,,,,,
0.200748437,,,,,,,,,,,,,,,,,0.718624751912865,,,,,,,,,,,,,,,
0.241411361,,,,0.6635642051959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.243173842,,,,,,,,,,,,,,,,,,,0.6635642051959,,,,,,,,,,,,,
0.243534474,,,,,,0.6635642051959,,,,,,,,,,,,,,,,,,,,,,,,,,
0.248130423,,,,,,,,,,,,,,,,0.6635642051959,,,,,,,,,,,,,,,,
0.248269285,,,,,,,,,0.6635642051959,,,,,,,,,,,,,,,,,,,,,,,
0.249376101,,,,,,,,,,,,,,,,,,,,,,,0.6635642051959,,,,,,,,,
0.250904599,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6635642051959,,,,,
0.251735124,,,,,,,,,,,,,,,,,,,,,,,,,,0.6635642051959,,,,,,
0.251838052,,,,,,,,,,,,,,,,,,,,,,0.6635642051959,,,,,,,,,,
0.254890445,,,,,,,,,,,,,,,,,,,,,0.6635642051959,,,,,,,,,,,
0.255503304,,0.6635642051959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.256764478,,,,,,,,,,,,,,,0.6635642051959,,,,,,,,,,,,,,,,,
0.257881936,,,,,,,,,,,,,0.6635642051959,,,,,,,,,,,,,,,,,,,
0.258032366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6635642051959,
0.258035659,,,,,,,,,,,,0.6635642051959,,,,,,,,,,,,,,,,,,,,
0.258520127,,,,,,,0.6635642051959,,,,,,,,,,,,,,,,,,,,,,,,,
0.258790181,,,,,,,,,,,,,,,,,,,,0.6635642051959,,,,,,,,,,,,
0.259795171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6635642051959,,,
0.262754679,,,,,,,,,,,,,,,,,,0.6635642051959,,,,,,,,,,,,,,
0.264987715,,,,,,,,,,0.6635642051959,,,,,,,,,,,,,,,,,,,,,,
0.267554118,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6635642051959,,,,
0.270313373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6635642051959
0.275899162,0.6635642051959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.277991783,,,0.6635642051959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.285962353,,,,,0.6635642051959,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.32921751,,,,,,,,,,,,,,,,,,,,,,,,0.6635642051959,,,,,,,,
0.331148186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6635642051959,,
0.339022938,,,,,,,,,,,,,,,,,,,,,,,,,0.6635642051959,,,,,,,
0.340560655,,,,,,,,,,,,,,0.6635642051959,,,,,,,,,,,,,,,,,,
0.358427397,,,,,,,,0.6635642051959,,,,,,,,,,,,,,,,,,,,,,,,
