Time [s],Rank 0
0.0,1.0
4.28e-06,1.0
0.01980786,0.808071171023208
0.033127878,0.777852464843332
0.042582451,0.767015155116399
0.052690251,0.759806583139784
0.06328746,0.75321624110448
0.073696214,0.746573024302727
0.08317342,0.739388481987278
0.093659903,0.731576874110748
0.102752762,0.72329658521654
0.113703296,0.714428874922683
0.124553728,0.705164804072469
0.134385933,0.695548007732188
0.14564571,0.685537744632694
0.156039188,0.675150961545869
0.166510216,0.664269509263488
0.176573103,0.653055089578446
0.187601115,0.641527849582238
0.198647249,0.629651770445153
0.209276732,0.617461330082938
0.219974001,0.604920829827541
0.229838731,0.592072752520407
0.240995309,0.57899243035951
0.250316285,0.565594975152876
0.259386722,0.551943269482325
0.269831359,0.53801063160706
0.279994487,0.523843052003793
0.290252273,0.509514192108939
0.300410058,0.495048577848418
0.309704462,0.480561354544022
0.319881161,0.466033868107199
0.329846432,0.451495073513523
0.339691527,0.437031884078348
0.349250772,0.422587487183959
0.358804303,0.408224527445865
0.369824668,0.393959434492018
0.381038158,0.379875037891195
0.391407802,0.366096207634997
0.4020177,0.352508282992275
0.411970252,0.339187977101091
0.422009684,0.326147253792239
0.432404255,0.313374822340454
0.443048783,0.30089263880581
0.453701359,0.288721009355329
0.463199965,0.276826634519615
0.473729497,0.265238650480993
0.485189365,0.253965595692828
0.49449693,0.243033155086326
0.505165262,0.232496923266687
0.515277342,0.222343951267658
0.525718992,0.212534505103363
0.535005218,0.203063592785593
0.544248684,0.193930612574508
0.554887168,0.185126092957799
0.565213302,0.176641626003131
0.575326414,0.168526876903907
0.585305056,0.160756836439133
0.595781566,0.153300552518656
0.606137559,0.146130723996391
0.61724312,0.139249000813268
0.628678852,0.132667695615092
0.638940397,0.126346915291289
0.648210385,0.120264679896664
0.658913247,0.114452310246115
0.667974654,0.108897211693842
0.678394784,0.103574539841079
0.689163689,0.0984663092260963
0.698815146,0.0935737103823956
0.708223193,0.0888919913669952
0.719397783,0.0843956133755956
0.729304319,0.0800692345011496
0.739909977,0.0759112782325487
0.750333445,0.0719142621497789
0.760331742,0.0680740883347475
0.770012848,0.0643938343582378
0.783632297,0.0608689837332721
0.792772856,0.0574889888352347
0.802057528,0.0542313869526926
0.812258804,0.0510813894505644
0.823248608,0.0480516214090998
0.832916874,0.0451402399856144
0.851358784,0.0423226620802165
0.862307443,0.0395884537467435
0.873387445,0.0369295546111663
0.883596348,0.0343438464143075
0.894626184,0.031806659265875
0.903957855,0.0292670362408036
0.914227899,0.0266471765640121
0.924798125,0.0238330701168751
0.9353895,0.0206985734546712
0.945704508,0.0172238235755401
0.95651576,0.0136054744766849
0.966643196,0.0103873680987104
0.978495278,0.00815888301721083
0.988635814,0.00693844027647611
0.998842261,0.00632466619035387
1.008758139,0.00597315099192812
1.019346507,0.00570821083906156
1.030223461,0.00544949841288338
1.040953095,0.00516951654455105
1.051802405,0.00488391701653757
1.062369143,0.00461598109014958
1.072697081,0.00436290659665378
1.084874364,0.00410993194343175
1.094241977,0.00385544198118821
1.107620549,0.0036123363410269
1.117811431,0.00338578405204841
1.128518854,0.00316742166478221
1.1393016,0.00295337069761229
1.149801034,0.00275000314624221
1.161210195,0.00256132725672628
1.171396626,0.002382642099586
1.181548297,0.00220966037328948
1.191802214,0.00204590365969383
1.202286593,0.00189309446063883
1.21287455,0.00174808742441596
1.223043521,0.00161119877295001
1.233005345,0.0014853912681539
1.241936371,0.00136971963781537
1.252397295,0.00126157822837443
1.261397511,0.0011619872839535
1.271196368,0.00107134712349689
1.282055682,0.000988141754131967
1.292064884,0.000912085262327596
1.30134255,0.000843679944686373
1.311873395,0.000781888321641015
1.322190298,0.000725493075764448
1.331627271,0.000673850178055127
1.341351606,0.000626236772787203
1.351316577,0.000581582227305201
1.362778299,0.000539541947103446
1.371731817,0.000499708416065099
1.381510919,0.000461752252968143
1.390773199,0.000425710226276799
1.399901781,0.000391739769821526
1.409147193,0.000359657544614224
1.423050896,0.000329494905101885
1.433680049,0.000301514715099489
1.444604552,0.000275698631052972
1.454261031,0.000251864066390063
1.463593904,0.000230089505531122
1.475224626,0.000210329213865103
1.489973139,0.000192273244449111
1.501039108,0.000175838712505062
1.510207943,0.000160879833302677
1.519157933,0.000147291091412846
1.529605907,0.000135043596524084
1.539916966,0.000124022453658531
1.550011776,0.000114095336040079
1.560572912,0.000105221074347681
1.570213715,9.73611163315122e-05
