Time [s],Rank 5,Rank 14,Rank 1,Rank 8,Rank 12,Rank 4,Rank 0,Rank 10,Rank 7,Rank 15,Rank 3,Rank 13,Rank 6,Rank 11,Rank 2,Rank 9
0.153444409,,,,,,,,0.772453797429898,,,,,,,,
0.154200419,,,,,,,,,,,,,0.772453797429898,,,
0.154992144,,,,,,0.772453797429898,,,,,,,,,,
0.155095806,0.772453797429898,,,,,,,,,,,,,,,
0.156335371,,,,,,,,,0.772453797429898,,,,,,,
0.156949385,,,,,,,,,,0.772453797429898,,,,,,
0.157463209,,,,,,,,,,,,,,,,0.772453797429898
0.158174477,,,0.772453797429898,,,,,,,,,,,,,
0.158435011,,,,,,,,,,,0.772453797429898,,,,,
0.166310172,,,,,0.772453797429898,,,,,,,,,,,
0.166642104,,,,,,,,,,,,0.772453797429898,,,,
0.167061892,,,,,,,0.772453797429898,,,,,,,,,
0.16825471,,,,,,,,,,,,,,,0.772453797429898,
0.171389539,,0.772453797429898,,,,,,,,,,,,,,
0.172323123,,,,,,,,,,0.770191885775874,,,,,,
0.175047657,0.770191885775874,,,,,,,,,,,,,,,
0.175830559,,,,,,,,0.770191885775874,,,,,,,,
0.177407254,,,,0.770191885775874,,,,,,,,,,,,
0.177601437,,,,,,,,,,,0.770191885775874,,,,,
0.177920358,,,,,,,,,,,,,0.770191885775874,,,
0.178775551,,,0.770191885775874,,,,,,,,,,,,,
0.179065901,,,,,,,,,,,,,,,,0.770191885775874
0.179634305,,,,,,,,,,,,,,0.770191885775874,,
0.180706191,,,,,,0.770191885775874,,,,,,,,,,
0.18413917,,,,,,,0.770191885775874,,,,,,,,,
0.184705405,,,,,,,,,,,,0.770191885775874,,,,
0.185363483,,,,,0.770191885775874,,,,,,,,,,,
0.186193387,,,,,,,,,,,,,,,0.770191885775874,
0.18748996,,,,,,,,,0.770191885775874,,,,,,,
0.190051266,,0.770191885775874,,,,,,,,,,,,,,
0.192467623,,,,,,,,,,0.770191885775874,,,,,,
0.198005849,,,0.770191885775874,,,,,,,,,,,,,
0.198608579,,,,,,,,,,,0.768204641809072,,,,,
0.200628253,,,,,,,,,,,,,,,0.768204641809072,
0.200772742,,,,,0.768204641809072,,,,,,,,,,,
0.202623825,0.768204641809072,,,,,,,,,,,,,,,
0.203411708,,,,0.768204641809072,,,,,,,,,,,,
0.205048327,,0.768204641809072,,,,,,,,,,,,,,
0.205250096,,,,,,,,,,,,,,0.768204641809072,,
0.205806661,,,,,,,,0.768204641809072,,,,,,,,
0.207853344,,,,,,,0.768204641809072,,,,,,,,,
0.208885608,,,,,,,,,,,,,,,,0.768204641809072
0.209188248,,,,,,,,,,,,,0.768204641809072,,,
0.209515361,,,,,,0.768204641809072,,,,,,,,,,
0.211524199,,,,,,,,,,0.768204641809072,,,,,,
0.213740194,,,,,,,,,,,,0.768204641809072,,,,
0.215498811,,,,,,,,,0.768204641809072,,,,,,,
0.216178139,,,0.768204641809072,,,,,,,,,,,,,
0.217437959,,,,,,,,,,,0.768204641809072,,,,,
0.220607863,,,,,0.768204641809072,,,,,,,,,,,
0.221980725,,,,,,,,,,,,,,,0.768204641809072,
0.230349923,,,,,,,,,,0.766864697206714,,,,,,
0.231059421,0.766864697206714,,,,,,,,,,,,,,,
0.232525568,,,,,,,,,,,,,,0.766864697206714,,
0.233441085,,,,,,,,,,,,,0.766864697206714,,,
0.233809463,,,0.766864697206714,,,,,,,,,,,,,
0.234697715,,,,,,,,,,,,,,,,0.766864697206714
0.234719678,,,,,,,0.766864697206714,,,,,,,,,
0.235597181,,,,0.766864697206714,,,,,,,,,,,,
0.235764076,,,,,,,,,,,,0.766864697206714,,,,
0.236669175,,,,,,,,0.766864697206714,,,,,,,,
0.23686608,,,,,,0.766864697206714,,,,,,,,,,
0.237116625,,0.766864697206714,,,,,,,,,,,,,,
0.239790866,,,,,,,,,,,,,,,0.766864697206714,
0.241470926,,,,,,,,,,,0.766864697206714,,,,,
0.247628443,,,,,0.766864697206714,,,,,,,,,,,
0.254795705,,,0.766864697206714,,,,,,,,,,,,,
0.255542265,,,,,,,,,,,,,0.766864697206714,,,
0.256432078,,,,,,,0.766864697206714,,,,,,,,,
0.2569649,,,,,,,,,0.766864697206714,,,,,,,
0.257379146,,,,,,,,,,,,0.766864697206714,,,,
0.257793239,0.766864697206714,,,,,,,,,,,,,,,
0.259013969,,,,,,,,,,,,,,0.766864697206714,,
0.261858037,,,,,,,,,,,,,,,0.766864697206714,
0.261997021,,,,,,,,,,,0.766864697206714,,,,,
0.262252823,,,,,,0.766864697206714,,,,,,,,,,
0.264166099,,0.766864697206714,,,,,,,,,,,,,,
0.26569298,,,,,,,,,,,,,,,,0.766864697206714
0.266239475,,,,,,,,,,0.766864697206714,,,,,,
0.267056392,,,,0.766864697206714,,,,,,,,,,,,
0.267240137,,,,,,,,0.766864697206714,,,,,,,,
0.269330675,,,,,0.766864697206714,,,,,,,,,,,
0.274367719,,,0.765620762762879,,,,,,,,,,,,,
0.275090443,,,,,,,0.765620762762879,,,,,,,,,
0.276573495,,,,,,,,,,,,0.765620762762879,,,,
0.277028949,,,,,,,,,,,,,0.765620762762879,,,
