Time [s],Rank 0
0.0,1.0
0.005262165,1.0
0.022039462,1.0
0.041892596,0.811076299377323
0.054647365,0.782945863794294
0.064712747,0.772075971873459
0.074411624,0.765701557959242
0.084851409,0.761114490263876
0.098151574,0.757432733997404
0.10841831,0.754284729728344
0.123211174,0.751485610362861
0.136764633,0.748932098049764
0.150701375,0.746561344415093
0.164211144,0.744332502146436
0.180750061,0.742217601115186
0.194614106,0.740196661359922
0.208567065,0.738254903954775
0.219752338,0.736381073620045
0.23191842,0.734566384580575
0.244883172,0.732803832795553
0.259048441,0.731087732476124
0.271329688,0.731087732476124
0.28181605,0.729413394817954
0.295951651,0.726174929988646
0.30628061,0.724604648504675
0.316820525,0.723063605670021
0.331114139,0.721549668503287
0.342751383,0.720060965570842
0.354762548,0.718595843648856
0.367947308,0.717152833213713
0.380385467,0.715730620664436
0.39338105,0.714328025741826
0.40739058,0.712943983004659
0.41970316,0.711577526506344
0.432754261,0.710227777020751
0.442156325,0.708893931316655
0.451581381,0.707575253092269
0.461801269,0.706271065265435
0.472218642,0.704980743378914
0.485155761,0.703703709929091
0.498288571,0.702439429464197
0.511818505,0.701187404327636
0.525211935,0.699947170945105
0.537237053,0.698718296572542
0.547190266,0.697500376436511
0.557987925,0.696293031210345
0.568351655,0.69509590477883
0.578997905,0.693908662251884
0.590350172,0.692730988193949
0.601172739,0.691562585040979
0.610247919,0.690403171681141
0.620744645,0.689252482178868
0.631073364,0.688110264624866
0.641912308,0.686976280097082
0.651939843,0.685850301719773
0.664133839,0.684732113809478
0.678592363,0.683621511098257
0.691303802,0.682518298025724
0.705423556,0.681422288092563
0.718158649,0.680333303269043
0.728929005,0.679251173452904
0.740712897,0.678175735971632
0.751601265,0.677106835124714
0.766321332,0.676044321762007
0.778429972,0.674988052894762
0.792129878,0.673937891336246
0.804114603,0.672893705369231
0.816535712,0.67185536843792
0.82841314,0.670822758862135
0.840622802,0.66979575957181
0.854246563,0.668774257860044
0.864595067,0.667758145153139
0.874374009,0.666747316796203
0.892607722,0.665741671853045
0.906651821,0.664741112919192
0.92115994,0.663745545947002
0.932336963,0.662754880081896
0.941576783,0.661769027508875
0.952087922,0.660787903308523
0.962597277,0.65981142532178
0.972091894,0.658839514022842
0.982864966,0.657872092399596
0.9926229,0.656909085841036
1.00570824,0.655950422031167
1.016908457,0.654996030848952
1.029748041,0.654045844273862
1.042119927,0.653099796296671
1.050777155,0.652157822835117
1.062110257,0.651219861654125
1.074130213,0.650285852290279
1.086049978,0.649355735980271
1.097922273,0.648429455593071
1.110396856,0.647506955565586
1.126247418,0.646588181841578
1.137623339,0.645673081813653
1.149276971,0.644761604268125
1.161586624,0.643853699332578
1.173328949,0.642949318425976
1.186617789,0.642048414211156
1.19675254,0.641150940549578
1.20839673,0.640256852458191
1.218965742,0.639366106068297
1.233106565,0.63847865858631
1.247518602,0.637594468256279
1.26037292,0.63671349432411
1.274367265,0.635835697003366
1.287538433,0.634961037442573
1.302812817,0.634089477693951
1.316179064,0.633220980683486
1.330380446,0.632355510182289
1.342296302,0.63149303077915
1.35623556,0.630633507854248
1.368863275,0.629776907553954
1.38058337,0.628923196766653
1.392316885,0.628072343099561
1.40429296,0.62722431485647
1.41806411,0.626379081016378
1.429867387,0.625536611212968
1.441102414,0.624696875714885
1.454652896,0.623859845406783
1.46987523,0.623025491771095
1.484079198,0.622193786870501
1.497961203,0.621364703331058
1.510047612,0.620538214325961
1.522127856,0.619714293559905
1.533682821,0.618892915254025
1.546252473,0.618074054131384
1.559407584,0.617257685402985
1.569369056,0.617257685402985
1.582600062,0.61644378475429
1.596206433,0.614823292732557
1.608356388,0.61401665498795
1.624160803,0.613212392556114
1.635566544,0.612410483308601
1.648775569,0.611610905519894
1.662586321,0.610813637856877
1.674572358,0.610018659368659
1.687690524,0.609225949476741
1.699639085,0.608435487965507
1.713277911,0.607647254973028
1.722922353,0.606861230982164
1.735337539,0.60607739681196
1.747912844,0.605295733609312
1.758675312,0.604516222840901
1.771263647,0.603738846285387
1.781282512,0.602963586025844
1.793929652,0.60219042444243
1.806061185,0.601419344205289
1.816816076,0.600650328267669
1.830295283,0.59988335985925
1.842181842,0.599118422479676
1.853236092,0.598355499892282
1.866869214,0.597594576118005
1.878674124,0.596835635429483
1.893216101,0.596078662345325
1.906195988,0.595323641624544
1.917979168,0.594570558261163
1.930551857,0.593819397478967
1.941758499,0.593070144726413
1.952837196,0.592322785671682
1.96687464,0.591577306197871
1.981553722,0.590833692398325
1.992971901,0.590091930572093
2.005655636,0.589352007219518
2.019303693,0.588613909037942
2.031930326,0.587877622917536
2.044306763,0.587143135937239
2.055315328,0.586410435360808
2.06704288,0.585679508632976
2.079894502,0.584950343375716
2.091826705,0.584222927384594
2.104531428,0.583497248625235
2.116803224,0.582773295229865
2.130527727,0.582051055493956
2.141153009,0.581330517872955
2.15385659,0.580611670979093
2.167890676,0.579894503578282
2.182253139,0.579179004587089
2.196406039,0.578465163069791
2.20827186,0.577752968235489
2.218795608,0.577042409435321
2.229381399,0.57633347615972
2.242701129,0.575626158035755
2.254656877,0.574920444824528
2.268379936,0.574216326418647
2.281913108,0.573513792839746
2.293574458,0.572812834236077
2.305291485,0.572812834236077
2.314349125,0.572113440880157
2.324340266,0.570719311609215
2.33668945,0.570024556840142
2.351713157,0.569331329606385
2.363433632,0.568639620768395
2.377662577,0.567949421297894
2.388868527,0.567260722275887
2.401981591,0.566573514890717
2.417661951,0.565887790436163
2.430280305,0.565203540309588
2.439424264,0.564520756010121
2.450104864,0.56383942913689
